Text,Code,libertad_personal_score,libertad_economica_score,text_processed
La política del Govern Rajoy en relació al tercer sector d’acció social ha seguit la línia recentralitzadora que ha aplicat en la resta dels àmbits.,301,0,0,político govern rajoy relaceír tercer sector dacceír social seguit línia recentralitzadoro aplicat resta dels mbits
"A banda de seguir ignorant les nombroses sentències dictades pel Tribunal Constitucional i el Tribunal Suprem per tal que es traspassessin a les Comunitats Autònomes els fons procedents del 0,7% de l’IRPF destinat a altres fins d’interès social,",301,0,0,banda seguir ignorant nombroses sentncies dictad pel tribunal constitucional i tribunal suprem per tal traspassessin comunitats autnom el fons procedents lirpf destinat altr fins dinters social
"el Govern va aprovar en la darrera legislatura una llei del Tercer Sector Social absolutament recentralitzadora que deixa fora el tercer sector català, qui ha mostrat un clar compromís en la defensa de les persones, lluitant contra les situacions de vulnerabilitat, i que està format per més de 6.800 entitats, representa el 2,8% del PIB català i té contractades més de 100.000 persones.",403,0,1,govern ir aprovar darrero legislatura llei tercer sector social absolutament recentralitzadora deixa foro tercer sector catal qui mostrat clar compromís defensa persones lluitant situacions vulnerabilitat i est format per més entitats representar pib catal i té contractades més persón
"En aquest context, des d’EN COMÚ PODEM ens comprometem a:",,0,0,aquest context des dar comú podem ens comprometem
Derogar les lleis del Tercer Sector d’Acció Social i del Voluntariat.,606.1,-1,0,derogar lleis tercer sector dacceír social i voluntariat
Auditar les empreses del tercer sector per poder promoure i enfortir aquelles que siguin de proximitat.,403,0,1,auditar emprés tercer sector per poder promoure i enfortir aquell siguin proximitat
El tercer sector no pot respondre a les lògiques de mercat.,403,0,1,tercer sector no pot respondre lgiques mercat
"Traspassar i territorialitzar els recursos provinents del 0,7% del IRPF destinat a altres fins d’interès social cap a les CA.",301,0,0,traspassar i territorialitzar el recurso provinent irpf destinat altr fins dinters social cap car
Establir un diàleg transparent i un marc de coordinació estable amb les associacions representatives del tercer sector i la societat civil.,403,0,1,establir dileg transparent i marc coordinaceír estable amb associacions representativ tercer sector i societat civil
Promocionar l’associacionisme i la iniciativa social com a forma clau de participació ciutadana i de reforç de la cohesió social.,606.1,-1,0,promocionar lassociacionisme i iniciativa social com forma clau participaceír ciutadana i refor cohesió social
"Exigir clàusules socials en les contractacions públiques i la no discriminació de les entitats del tercer sector en relació amb l’IVA, quan aquest corri a càrrec del contractant, i garantir la prestació de serveis de qualitat.",403,0,1,exigir clusul socials contractacions públiques i no discriminaceír entitats tercer sector relaceír amb livo quan aquest corri crrec  contractant i garantir prestaceír serveis qualitat
"Aplicar les noves directives europees de contractació pública aprovades el 15 de gener del 2014 pel Parlament Europeu, que constaten la importància i l’especificitat dels serveis dedicats a l’atenció a les persones i la necessitat de prioritzar en la selecció dels contractistes les qüestions de qualitat, continuïtat, accessibilitat i la consideració de les necessitats específiques dels usuaris, sobretot els més vulnerables, per sobre de consideracions econòmiques.",403,0,1,aplicar noves directiv europees contractaceír público aprovad gener pel parlament europeu constatir importncia i lespecificitat dels serveis dedicats latenceír persón i necessitat prioritzar selecceír dels contractist qüestions qualitat continutat accessibilitat i consideraceír necessitat específiqu dels usuari sobretot el més vulnerable per consideracions econmiques
"Fomentar i millorar la qualitat de l’ocupació, tant la que es deriva de l’activitat econòmica que desenvolupen les entitats i empreses socials del sector com la vinculada als col·lectius més vulnerables de la nostra societat.",701,0,0,fomentar i millorar qualitat locupaceír tant deriva lactivitat econmica desenvolupar entitats i emprés socials sector com vinculado als collectius més vulnerable nostra societat
"Defensar uns serveis públics també amb drets laborals garantits per als treballadors i treballadores del tercer sector que redundin en benefici dels usuaris, però també en el dels professionals.",504,-1,-1,defensar uns serveis públics també amb drets laborals garantits per als treballadors i treballadores tercer sector redundin benefici dels usuaris per també dels professionals
2. Salut,H,0,0,salut
