Text,Code,libertad_personal_score,libertad_economica_score,text_processed
El gobierno se compromete a fortalecer proyectos de desarrollo empresarial participativo que tengan por objeto la creación y consolidación de empresas asociativas sostenibles que ayuden a las comunidades a multiplicar el trabajo productivo y los ingresos.,403,0,1,gobierno comprometer fortalecer proyecto desarrollo empresarial participativo objeto creación consolidación empresa asociativo sostenible ayudar comunidad multiplicar trabajo productivo ingreso
22. CONTROL POLÍTICO A LA EMERGENCIA ECONÓMICA,H,0,0,control político emergencia económico
"Con el fin de garantizar que tanto el sector privado nacional como el sector público dispongan de los recursos necesarios para poder finan ciar los proyectos de desarrollo incluidos en el presente plan de inversiones, el Congreso de la República en ejercicio del control político que le otorga la Constitución, introducirá algunas disposiciones para permitir que el impuesto del dos por mil a las transacciones financieras cumpla con los objetivos para el cual (sic) fue creado.",303,0,0,fin garantizar sector privado nacional sector público disponer recurso necesario poder finar ciar proyecto desarrollo incluido presente plan inversiones congreso república ejercicio control político otorgar constitución introducir disposición permitir impuesto dos mil transacción financiero cumplir objetivo sic creado
"Igualmente, se introducen precisiones a algunas normas relativas con la emergencia económica relacionada con el terremoto del eje cafetero.",303,0,0,igualmente introducir precisión norma relativo emergencia económico relacionado terremoto eje cafetero
23. RECONSTRUCCIÓN ECONÓMICA Y SOCIAL DEL EJE CAFETERO,H,0,0,reconstrucción económico social eje cafetero
"En la recuperación de la zona cafetera—ciudad región, afectada por el terremoto del 25 de enero de 1999 se tendrán en cuenta tres etapas fundamentales: la primera o de emergencia para resolver transitoriamente las necesidades vitales; la segunda: de transición y planificación y la tercera de recuperación y desarrollo de la zona.",000,0,0,recuperación zona cafeteraciudad región afectado terremoto enero contar tres etapa fundamental primero emergencia resolver transitoriamente necesidad vital segundo transición planificación tercero recuperación desarrollo zona
La primera etapa seguirá bajo la coordinación y ejecución de la entidad nacional de emergencia integrada por el gobierno nacional.,000,0,0,primero etapa seguir bajo coordinación ejecución entidad nacional emergencia integrado gobierno nacional
Sus actuaciones e inversiones serán concertadas con las autoridades territoriales respectivas y las instancias de participación ciudadana previstas en la Constitución y en las leyes; la segunda y tercera etapa se ejecutarán en el marco de un Plan integral cuyo eje será el ordenamiento territorial y los planes de desarrollo ajustados a las nuevas condiciones.,000,0,0,actuación inversión concertado autoridad territorial respectivo instancia participación ciudadano previsto constitución ley segundo tercero etapa ejecutar marco plan integral cuyo eje ordenamiento territorial plan desarrollo ajustado nuevo condición
"Este Plan se elaborará en concertación con las autoridades e instancias de planeación de la región, en especial las que consagran las leyes 152 de 1994 y 388 de 1997.",000,0,0,plan elaborar concertación autoridad instancia planeación región especial consagrar ley
23.1. Programa para la reconstrucción o reparación de inmuebles,H,0,0,programa reconstrucción reparación inmuebl
"El gobierno nacional participará técnica, financiera e institucionalmente en la reconstrucción o reparación de más de 90.000 inmuebles afecta dos, de los cuales se deben reconstruir en su totalidad más de la mitad, concentrados principalmente en los estratos bajos.",411,0,1,gobierno nacional participar técnica financiero institucionalmente reconstrucción reparación inmuebl afectar dos cual deber reconstruir totalidad mitad concentrado principalmente estrato bajo
