Text,Code,libertad_personal_score,libertad_economica_score,text_processed
A mellora na acción protectora que propón o BNG centrarase nos seguintes aspectos:,,0,0,melloro na acción protectora propón bng centrarasar seguint aspecto
"−  Incrementar o gasto global en protección social até atinxir como mínimo, nun período de catro anos, o gasto medio en protección social no conxunto da Unión Europea.",504,-1,-1,incrementar gasto global protección social até atinxir mínimo nun períodir catro ano gasto medio protección social no conxunto dar unión europea
"Así, proporemos unha mellora substancial das pensións, tanto das contributivas como das non contributivas.",504,-1,-1,así propoer unha mellora substancial da pensión da contributiva da non contributiva
Impulsaremos tamén o incremento das pensións concedidas ao abeiro do extinguido Seguro Obrigatorio de Vellez e Invalidez (SOVI) e,504,-1,-1,impulsar tamén incremento da pensión concedido ao abeiro do extinguido seguro obrigatorio vellez invalidez sovi
do Retiro Obreiro.,504,-1,-1,do retiro obreiro
"−  Garantir a estabilidade do Fondo de Reserva,",504,-1,-1,garantir estabilidadir do fondo reserva
fomentar o investimento do fondo en débeda pública autonómica e local e,504,-1,-1,fomentar investimento do fondo débedar público autonómico local
rexeitar calquera intento de este fondo ser investido en valores de renda variábel.,504,-1,-1,rexeitar calquera intento fondo ser investir valor rendo variábel
"−  Revisar os coeficientes redutores de xubilación ás actividades que impliquen situacións de grande risco, esforzo físico, penosidade ou perigosidade.",504,-1,-1,revisar coeficiente redutor xubilación ás actividad implicar situacións grande risco esforzo físico penosidadir ou perigosidadir
"−  Propor, a respecto das xubilacións anticipadas, o coeficiente redutor do 4%, xa que este coeficiente ten un efecto recadatorio neutro no Sistema da Seguridade Social.",504,-1,-1,propor respecto das xubilacións anticipado coeficiente redutor do xa coeficiente tar efecto recadatorio neutro no sistema dar seguridade social
Deste xeito eliminarase a excesiva penalización existente na actualidade a respecto das pensións nos casos de xubilación anticipada.,504,-1,-1,deste xeito eliminarase excesivo penalización existente nar actualidadir respecto da pensións caso xubilación anticipado
"Alén diso, evitarase o financiamento público de prexubilacións en empresas con beneficios.",504,-1,-1,aler diso evitarar financiamento público prexubilación empresa beneficio
"−  Defender a integración dos/as traballadores/as por conta allea do Réxime especial agrario no Réxime xeral, a través dun réxime transitorio para a equiparación das cotizacións.",504,-1,-1,defender integración dosa traballadoresa conta allear do réxime especial agrario no réxime xeral través dun réxime transitorio equiparación da cotización
"Porén, recoñeceranse as mesmas prestacións desde o inicio da integración.",504,-1,-1,porén recoñeceranse as mesma prestación inicio dar integración
"−  Acometer mudanzas no Réxime especial do mar para permitir a inclusión de todas as mariscadoras a pé, para estas cotizaren nun sistema acorde co traballo real e para lles garantir unha pensión digna ao remate da súa vida laboral.",504,-1,-1,acometer mudanza no réxime especial do mar permitir inclusión todo as mariscadora pé cotizarir nun sistema acorde co traballo real ll garantir unha pensión digno ao remate dar súo vida laboral
"−  Mudar en profundidade a regulamentación da Seguridade Social das empregadas do fogar,",504,-1,-1,mudar profundidade regulamentación dar seguridade social da empregada do fogar
equiparar a cotización e as coberturas ás existentes no Réxime xeral e,504,-1,-1,equiparar cotización as cobertura ás existente no réxime xeral
recoñecer o dereito á prestación por desemprego.,504,-1,-1,recoñecer dereito á prestación desemprego
−  Regular os traballos perigosos ou penosos que realizaren traballadores e traballadoras por conta propia afiliados/as aos réximes especiais da Seguridade Social para permitir reducións na idade de xubilación e poderen acceder as persoas afectadas á xubilación anticipada.,504,-1,-1,regular traballo perigoso ou penoso realizarir traballador traballadora contar propio afiliadosa aos réxim especiais dar seguridade social permitir redución na idadir xubilación poderir acceder as persoas afectado á xubilación anticipado
"−  Implantar un salario social de ámbito universal para as persoas maiores de idade que non tiveren rendas e estiveren encadradas dentro dos colectivos con maior dificultade de inserción laboral: mozos e mozas, mulleres, maiores de 45 anos etc.",504,-1,-1,implantar salario social ámbito universal as persoas maior idadir non tiverar renda estiverar encadrada dentro dos colectivo maior dificultadir inserción laboral mozos mozar muller maior ano etc
Este salario estará vinculado ao cumprimento por parte da persoa beneficiaria dun itinerario de inserción laboral.,504,-1,-1,salario vinculado ao cumprimento parte dar persoa beneficiario dun itinerario inserción laboral
IV.1.3 Servizos sociais,,0,0,iv servizos sociais
"Os servizos sociais son competencia exclusiva das comunidades autónomas, polo que o papel que ten que xogar a Administración xeral do Estado é o da súa promoción, o seu estímulo e a colaboración financeira para articular, en cada territorio, sistemas de protección social axustados ás necesidades e ás singularidades propias.",504,-1,-1,servizo sociais competencia exclusivo da comunidad autónomo polo papel tir xogar administración xeral do é dar súo promoción seu estímulo colaboración financeirar articular cada territorio sistema protección social axustado ás necesidad ás singularidad propio
