Text,Code,libertad_personal_score,libertad_economica_score,text_processed
"Sin embargo, los principios fundamentales mencionados no son incompatibles entre sí;",305.1,0,0,embargo principio fundamental mencionado no incompatible
"es más, un análisis honesto nos indicará que el Estado de Derecho,",202.1,0,0,análisis honesto indicar derecho
"la libertad espiritual y material,",202.1,0,0,libertad espiritual material
"y la defensa de la familia son complementarios, y por ende, necesaria es su ejecución programática integral para poder darle un sustrato firme a un proyecto de País que se pretenda sólido, duradero y que pueda lograr mayorías sociales que le permitan ganar elecciones.",603,-1,0,defensa familia complementario endir necesario ejecución programático integral poder dar él sustrato firme proyecto país pretender sólido duradero poder lograr mayoría social permitir ganar elección
"Sin afán de insistir en un diagnóstico que pueda parecer fatalista, el ataque de la nueva izquierda radicalizada a todas las instituciones republicanas sumado a la transformación social, que al amparo del sector político ha llevado a los chilenos a un contexto de incertidumbre y hostilidad política, son de tal gravedad que no basta solo con una comprensión más acabada de la complementariedad de los principios de la derecha, sino que, en términos prácticos, la división política de este sector por divergencias basadas en detalles menores en un contexto de urgencia por la recuperación del país, es completamente contraproducente.",305.1,0,0,afán insistir diagnóstico poder parecer fatalista atacar nuevo izquierda radicalizado todo institución republicano sumado transformación social amparo sector político llevado chileno contexto incertidumbre hostilidad político tal gravedad no bastar solo comprensión acabado complementariedad principio derecho sino término práctico división político sector divergencia basado detall menor contexto urgencio recuperación país completamente contraproducente
"Aquellos que de forma convencida y lúcida estén dispuestos a defender estos principios fundamentales — sean estos republicanos, nacionales, liberales, libertarios, conservadores o incluso socialcristianos— deben asumir que, en un proyecto republicano que contrae un compromiso de tan alta expectativa, no hay tiempo para desgastarse en diferencias de bajo calibre.",305.1,0,0,aquel forma convencido lúcida dispuesto defender principio fundamental republicano nacional liberal libertario conservador incluso socialcristiano deber asumir proyecto republicano contraar compromiso tanto alto expectativa no tiempir desgastar él diferencia bajo calibre
"Todas las fuerzas deben ser puestas estratégicamente en la construcción común de este proyecto, nadie sobra en el proceso.",305.1,0,0,todo fuerza deber ser poner estratégicamente construcción común proyecto nadie sobrar proceso
"La nueva derecha, o derecha republicana, por tanto, es una coalición de personas provenientes de estas tradiciones complementarias que se unen con el fin de definir una ruta común.",305.1,0,0,nuevo derecha derecho republicano coalición persona proveniente tradición complementario unir fin definir ruta común
Una ruta republicana de largo aliento.,305.1,0,0,rutar republicano largo aliento
Nuestra Propuesta,H,0,0,propuesta
