Text,Code,libertad_personal_score,libertad_economica_score,text_processed
Educación e Investigación,H,0,0,educación investigación
Cuidar del medio ambiente necesita de la utilización de nuevas tecnologías y de una constante investigación.,501,0,0,cuidar medio ambiente necesitar utilización nuevo tecnología constante investigación
"La implementación de tecnología debe ser un factor que intervenga para hacer más eficaz el esfuerzo de resarcir los daños efectuados en los suelos, el agua y todos los ecosistemas.",501,0,0,implementación tecnología deber ser factor intervenir hacer eficaz esfuerzo resarcir daño efectuado suelos agua ecosistema
"Es una herramienta que contribuye con la tarea de cuidar el medio en el que vivimos. // Además, es posible dirigir los avances tecnológicos hacia las ac-tividades que impulsan la economía nacional en forma ecológica.",501,0,0,herramienta contribuir tarea cuidar medio vivir además posible dirigir avance tecnológico hacia actividad impulsar economía nacional forma ecológico
"Es prioritario involucrar a los organismos nacionales de investigación y a las instituciones académicas en los procesos de planeación ambiental gubernamental, así como en el diseño y ejecución de proyectos ambientales de los distintos sectores productivos.",501,0,0,prioritario involucrar organismo nacional investigación institución académico proceso planeación ambiental gubernamental así diseño ejecución proyecto ambiental distinto sector productivo
Es por lo anterior que el PRI propone:,501,0,0,anterior pri proponer
"Destinar los recursos necesarios para el estudio y la difusión de líneas de investigación en universi-dades, centros de estudio, fundaciones y asocia-ciones en general relacionadas con la educación e investigación de la temática ambiental.",501,0,0,destinar recurso necesario estudio difusión línea investigación universidad centro estudio fundación asociación general relacionado educación investigación temático ambiental
"Incorporar los temas de conservación y cuidado del medio ambiente en los diversos ciclos educa-tivos, especialmente en el nivel básico.",501,0,0,incorporar tema conservación cuidado medio ambiente diverso ciclo educativo especialmente nivel básico
Promover la formación de especialistas altamente calificados en materia ambiental.,501,0,0,promover formación especialista altamente calificado materia ambiental
"Fomentar la investigación científica y promover programas para el desarrollo de técnicas y pro-cedimientos que permitan prevenir, controlar y abatir la contaminación, propiciar el aprovecha-miento racional de los recursos y proteger los eco-sistemas, así como diseñar las mejores medidas de adaptación y mitigación al cambio climático.",501,0,0,fomentar investigación científico promover programa desarrollo técnico procedimiento permitir prevenir controlar abatir contaminación propiciar aprovechamiento racional recurso proteger ecosistema así diseñar mejor medida adaptación mitigación cambio climático
Promover en las instituciones de educación su-perior proyectos de investigación aplicada para la generación de energías alternativas.,501,0,0,promover institución educación superior proyecto investigación aplicado generación energía alternativo
Promover la aplicación de nuevas tecnologías en el campo para utilizar eficientemente el uso de recursos naturales.,501,0,0,promover aplicación nuevo tecnología campo utilizar eficientemente uso recurso natural
Impulsar el uso de nuevas tecnologías para pro-veer de servicios a las urbes junto con la imple-mentación de alternativas ecológicas de produc-ción de energía para que los métodos existentes de producción sean más eficientes.,501,0,0,impulsar uso nuevo tecnología proveer servicio urb junto implementación alternativa ecológico producción energío método existente producción eficiente
"En conjunto, las propuestas de el PRI para integrar una política ambiental sustentable plantean lograr benefi-cios de impacto social, económico y ambiental en los niveles local, nacional y global, con la participación del sector privado y las organizaciones sociales que mejoren la competitividad, con base en aportaciones científicas y tecnológicas que promuevan la innovación productiva amigable con la naturaleza, la cultura del cuidado del medio ambiente y las actividades económicas y sociales realmente sustentables.",501,0,0,conjunto propuesta pri integrar política ambiental sustentable plantear lograr beneficio impacto social económico ambiental nivel local nacional global participación sector privado organización social mejoren competitividad base aportación científico tecnológico promover innovación productivo amigable naturaleza cultura cuidado medio ambiente actividad económico social realmente sustentabl
MÉXICO EN EL NUEVO CONTEXTOINTERNACIONAL,H,0,0,méxico nuevo contextointernacional
"El sistema internacional está en plena transformación, con una configuración multipolar.",107,0,0,sistema internacional pleno transformación configuración multipolar
"La capacidad de los países no se mide sólo de la forma tradicional (a partir de fortaleza militar, población o variables económicas), sino que, progresivamente, el poder está más distribuido entre diversos actores, nacionales unos y organizacionales otros.",107,0,0,capacidad país no medir sólo forma tradicional partir fortaleza militar población variable económico sino progresivamente poder distribuir diverso actor nacional organizacional
"En el caso de México, su posición geográfica, la com-posición de sus relaciones internacionales y su econo-mía, le plantean desafíos inéditos para enfrentar la nueva configuración del sistema internacional.",107,0,0,caso méxico posición geográfico composición relación internacional economío plantear desafío inédito enfrentar nuevo configuración sistema internacional
México tiene una gran dependencia de Estados Unidos y cualquier variación en el escenario de su principal socio le afecta más que proporcionalmente.,107,0,0,méxico no gran dependencia unido cualquiera variación escenario principal socio afectar proporcionalmente
"Por otra parte, el país ha perdido capacidad de maniobra en América Latina, par-ticularmente en el Cono Sur, la alianza con Europa es escasamente relevante en este momento y los contactos con Asia tienen un alcance aún muy reducido.",107,0,0,parte país perdido capacidad maniobro américo latino particularmente cono sur alianza europa escasamente relevante momento contacto asia alcance aún reducido
"Ante ello, la política exterior tiene que recuperarse como una política de Estado, que le abra al país nue-vas oportunidades, recobre la promoción de nuestros intereses y transforme el respeto que aún se tiene en la comunidad de las naciones, por medio de mejores ac-ciones e instrumentos de cooperación, financiamiento y promoción del desarrollo.",107,0,0,él político exterior recuperar él política abrir país nuevo oportunidad recobrir promoción interés transfor yo respeto aún comunidad nación medio mejor acción instrumento cooperación financiamiento promoción desarrollo
La imagen de México se ha deteriorado en el mundo a raíz de la “guerra contra el narcotráfico”.,107,0,0,imagen méxico deteriorado mundo raíz guerra narcotráfico
"Si bien el país sigue siendo una potencia media, un país importante en América Latina y una economía que ocupa un lugar entre las primeras quince del mundo, la percepción ex-terna sugiere un país en donde el Estado de derecho está a prueba, la democracia es frágil, la política es ambigua, la desigualdad es apabullante y hay miles de muertos sin que se haya declarado una guerra civil.",107,0,0,si bien país seguir ser potencia medio país importante américa latino economía ocupar lugar primero quince mundo percepción externo sugerir país derecho probar democracia frágil política ambiguo desigualdad apabullante mil muerto declarado guerra civil
Son muchos los claroscuros en la imagen internacional de México que requieren ser corregidos con una concepción distinta de nuestras relaciones internacionales.,107,0,0,claroscuro imagen internacional méxico requerir ser corregir concepción distinto relación internacional
México necesita modernizar su concepto de sobera-nía.,107,0,0,méxico necesitar modernizar concepto soberanía
"La cual se ha modificado en el mundo como pro-ducto de la globalización, y al menos tres de los grandes problemas de este país –migración, combate al narco-tráfico y cambio climático– obligan a pensarla de forma distinta, con más énfasis en la cooperación y menos en la autarquía.",107,0,0,modificado mundo producto globalización menos tres grande problema país migración combatir narcotráfico cambio climático obligar pensar él forma distinto énfasis cooperación menos autarquía
"En ese sentido, es importante actualizar los instrumentos de la política exterior mexicana y ubicarlos en el nuevo escenario.",107,0,0,importante actualizar instrumento político exterior mexicano ubicar él nuevo escenario
"En el tema de la migración, México tiene una tri-ple identidad: país de expulsión (el más importante del mundo), país de transito y país de acogida de migran-tes, particularmente centroamericanos.",107,0,0,tema migración méxico triple identidad país expulsión importante mundo país transito país acogido migrant particularmente centroamericano
"Tan importante como asumir de mejor manera la defensa de nuestros connacionales en el exterior, lo es atender la problemáti-ca derivada de quienes transitan o se quedan en el país.",107,0,0,tanto importante asumir mejor manera defensa connacional exterior atender problemática derivado transitar quedar país
Es momento de que México defina de manera clara cómo quiere participar en el sistema internacional.,107,0,0,momento méxico defín manera claro cómo querer participar sistema internacional
"Con soberanía, con dignidad, con principios y objetivos cla-ros.",107,0,0,soberanía dignidad principio objetivo claro
"Una vez que decida esto, México deberá actuar de manera estratégica.",107,0,0,vez decidir méxico deber actuar manera estratégico
"Sin duda es un país grande, rico, con una intersección geopolítica envidiable, y con una amplia participación en los tratados internacionales fun-damentales de la comunidad de naciones, pero eso no es todo lo que se necesita para alcanzar y sostener nuestro lugar en el mundo.",107,0,0,dudar país grande rico intersección geopolítico envidiable amplio participación tratado internacional fundamental comunidad naciones no necesitar alcanzar sostener lugar mundo
Lo más importante es tener claros los objetivos de largo plazo y también la convicción de qué es lo que se quiere lograr.,107,0,0,importante tener claro objetivo largo plazo convicción querer lograr
