Text,Code,libertad_personal_score,libertad_economica_score,text_processed
"El objetivo del PSOE es ofrecer a la ciudadanía y a los profesionales sanitarios políticas capaces de asegurar un Sistema Nacional de Salud sostenible desde el punto de vista social, asistencial, profesional y financiero.",504,-1,-1,objetivo psoe ofrecer ciudadanía profesional sanitario política capaz asegurar sistema nacional salud sostenible punto visto social asistencial profesional financiero
"Y que sea público, universal, gratuito en el acceso, equitativo y de calidad, con una misma cartera básica de servicios para toda la ciudadanía en un marco de amplia descentralización.",504,-1,-1,público universal gratuito acceso equitativo calidad mismo cartera básico servicio todo ciudadanía marco amplio descentralización
La salud en todas las políticas,H,0,0,salud todo política
Vivimos más años pero no estamos más sanos,504,-1,-1,vivir año no sa yo
Dar calidad de vida a la prolongación de la vida exige ejercer la gobernanza para la salud en todas las políticas públicas.,504,-1,-1,dar calidad vido prolongación vida exigir ejercer gobernanza salud todo política público
La existencia de los grandes desafíos de la salud y su anclaje con soluciones que se encuentran interconectadas exigen respuestas multinivel.,504,-1,-1,existencia grande desafío salud anclaje solución encontrar interconectado exigir respuesta multinivel
"El enfoque ha de ser cada vez más amplio, ancho y profundo.",504,-1,-1,enfocar ser cada vez amplio ancho profundo
"Aplicando la estrategia de salud en todas las políticas públicas, de modo que todos los sectores y grupos políticos y sociales junto a la ciudadanía contribuyan a la mejora de la salud y el bienestar de la población.",504,-1,-1,aplicar estrategia salud todo política público modo sector grupo político social junto ciudadanía contribuir mejora salud bienestar población
Los responsables políticos de un país tienen en sus manos promover una cultura de salud por medio de la regulación y la política sanitaria y tienen la obligación de intervenir sobre los determinantes de la salud tanto sociales como económicos y ambientales.,504,-1,-1,responsable político país mano promover cultura salud medio regulación político sanitario obligación intervenir determinant salud social económico ambiental
"Se trata de colocar la prevención y la promoción de la salud como prioridad de gobierno, mejorando los estilos de vida, cosa que tiene que ver con el sistema educativo, los medios de comunicación, la industria agroalimentaria y también lógicamente con el sistema sanitario.",504,-1,-1,tratar colocar prevención promoción salud prioridad gobierno mejorar estilo vida cosa ver sistema educativo medios comunicación industrio agroalimentario lógicamente sistema sanitario
Los servicios actuales son insuficientes para prevenir ciertos problemas sociales.,504,-1,-1,servicio actual insuficiente prevenir cierto problema social
Han sido diseñados para reaccionar que es la forma más cara de responder.,504,-1,-1,ser diseñar reaccionar forma caro responder
"El aumento incesante de la esperanza de vida unido a la ausencia de políticas de salud pública -especialmente en prevención de enfermedades ligadas a los estilos de vida están generando un incremento de las enfermedades crónicas y el número de personas con dependencia (mayores frágiles, gran dependencia, personas con enfermedad mental severa crónica, etc.).",504,-1,-1,aumento incesante esperanza vido unido ausencia política salud público especialmente prevención enfermedad ligado estilo vido generar incremento enfermedad crónico número persona dependencia mayor frágil no gran dependencia persona enfermedad mental severo crónica etc
"Estos colectivos, con necesidades múltiples y cada vez más complejas de abordar, plantean enormes retos a los sistemas de salud y de servicios sociales que el modelo tradicional de atención es incapaz de afrontar.",504,-1,-1,colectivo necesidad múltiple cada vez complejo abordar plantear enorme reto sistema salud servicio social modelo tradicional atención incapaz afrontar
"Se trata, por tanto, de que las políticas de salud pública tengan carácter transversal y se conviertan en un instrumento de cohesión y justicia social.",504,-1,-1,tratar política salud público carácter transversal convertir instrumento cohesión justicia social
"Asimismo, es necesario desarrollar mecanismos que movilicen a las empresas y a los profesionales de salud ocupacional para que se incorporen intervenciones preventivas en el lugar de trabajo.",504,-1,-1,asimismo necesario desarrollar mecanismo movilicir empresa profesional salud ocupacional incorporar intervención preventivo lugar trabajar
Al Igual que se hizo una buena política de control del tabaco hay que extender esta práctica a otros ámbitos.,504,-1,-1,igual hacer buen política control tabaco extender práctico ámbito
"Por ejemplo, la obesidad infantil crece dramáticamente, cosa que quiere decir más cáncer, más diabetes y más enfermedades cardiovasculares en esas edades.",504,-1,-1,ejemplo obesidad infantil crecer dramáticamente cosa querer decir cáncer diabet enfermedad cardiovascular edad
"Por ejemplo, los cuidados tempranos y la alfabetización en salud en la infancia ofrecen un retorno a la inversión entre 5 y 7 euros por cada euro invertido.",504,-1,-1,ejemplo cuidado temprano alfabetización salud infancia ofrecer retorno inversión euros cada euro invertido
"Considerar la sanidad como una inversión, no como un gasto",H,0,0,considerar sanidad inversión no gasto
"Una sanidad pública fuerte es un activo que ayuda a un país a ser más competitivo y un pilar para desarrollar un espacio importante generador de actividad económica, que ayuda a un país a avanzar por una doble vía, la que supone una población más sana, y su contribución a la economía del conocimiento.",504,-1,-1,sanidad público fuerte activo ayuda país ser competitivo pilar desarrollar espacio importante generador actividad económico ayuda país avanzar doble vía suponer población sano contribución economía conocimiento
La ciudadanía española considera la salud como el principal elemento que interviene en su bienestar y en sus condiciones de vida.,504,-1,-1,ciudadanía español considerar salud principal elemento intervenir bienestar condición vido
"La concepción que el PSOE tiene de la sanidad pública es de elemento esencial para esa calidad de vida, la cohesión territorial y el impulso a la I+D+i.",504,-1,-1,concepción psoe sanidad público elemento esencial calidad vido cohesión territorial impulso idi
"Para ello, hay que asegurar una visión estratégica al desarrollo futuro del Sistema Nacional de Salud.",504,-1,-1,él asegurar visión estratégico desarrollo futuro sistema nacional salud
El Sistema Nacional de Salud tiene una insuficiente financiación.,504,-1,-1,sistema nacional salud insuficiente financiación
"Por ello, en la reforma fiscal que promoverá el PSOE la sanidad pública será un ámbito prioritario para el aumento de la inversión.",504,-1,-1,él reforma fiscal promover psoe sanidad público ámbito prioritario aumento inversión
"Existe un creciente reconocimiento de que la sanidad no debe ser concebida como un gasto sino como una inversión en bienestar y un elemento de tracción económica en un país, tanto en lo que concierne a la investigación como al impulso del mercado laboral, ya que serán necesarias nuevas profesiones para atender en la comunidad a las personas con necesidades tanto sanitarias como de servicios sociales.",504,-1,-1,existir creciente reconocimiento sanidad no deber ser concebir gasto sino inversión bienestar elemento tracción económico país concernir investigación impulso mercado laboral necesario nuevo profesión atender comunidad persona necesidad sanitario servicio social
"La cobertura social que proporcione la sanidad pública española es una inversión social en tanto da calidad de vida a la ciudadanía, contribuyendo también al crecimiento económico, ya que existe una relación entre la salud de los trabajadores y trabajadoras y su productividad.",504,-1,-1,cobertura social proporcionir sanidad público español inversión social dar calidad vido ciudadanir contribuir crecimiento económico existir relación salud trabajador trabajador productividad
La gente sana crea ventajas competitivas para las empresas y la sociedad en general gracias a mejoras de productividad y la consiguiente reducción del gasto.,504,-1,-1,gente sano creer ventaja competitivo empresa sociedad general gracias mejor productividad consiguiente reducción gasto
"También, es vital invertir en los profesionales de la salud, tanto en cuanto a su mayor participación en las decisiones del sector como en el apoyo en sus propuestas de mejora en la calidad y seguridad de los pacientes, con el objetivo de garantizar una atención sanitaria adecuada en cualquier ámbito.",504,-1,-1,vital invertir profesional salud cuanto mayor participación decisión sector apoyo propuesto mejora calidad seguridad paciente objetivo garantizar atención sanitario adecuado cualquiera ámbito
"Debemos reconocer que el sistema sanitario ha sido capaz de aguantar los continuos recortes llevados a cabo por los gobiernos del PP, en gran medida por la profesionalidad y el compromiso de los profesionales de la salud, que a pesar del incremento de la presión asistencial y la precariedad laboral, han mantenido la calidad asistencial del sistema.",504,-1,-1,deber reconocer sistema sanitario ser capaz aguantar continuo recorte llevado cabo gobierno pp gran medido profesionalidad compromiso profesional salud pesar incremento presión asistencial precariedad laboral mantenido calidad asistencial sistema
Desarrollar organizaciones asistenciales y de cuidados con la personas en el centro,H,0,0,desarrollar organización asistencial cuidado persona centro
Situar a las personas y sus necesidades como el eje central de la atención de salud y a los y las profesionales liderando el Sistema.,504,-1,-1,situar persona necesidad eje central atención salud profesional liderar sistema
Situar a las personas en el centro de todo lo que hagamos y reconfigurar nuestro Sistema de Salud para centrarlo en sus necesidades reales y que mantenga una alerta constante de la forma en la que éstas están siendo atendidas.,504,-1,-1,situar persona centro hacer reconfigurar sistema salud centrar él necesidad real mantener alertar constante forma este ser atender
Los socialistas apostamos por el empoderamiento de la ciudadanía en la toma de decisiones compartidas.,504,-1,-1,socialista apostar empoderamiento ciudadanía tomar decisión compartido
"Queremos construir un ""nosotros"" entre la ciudadanía, los profesionales y las políticas.",504,-1,-1,querer construir ciudadanía profesional política
"En la actualidad, las estructuras y procesos que componen el Sistema Nacional de Salud no funcionan de forma óptima.",504,-1,-1,actualidad estructura proceso componer sistema nacional salud no funcionar forma óptimo
La consecuencia es que muchos pacientes no están siendo atendidos en la parte del sistema de salud que corresponde a sus problemas.,504,-1,-1,consecuenciar paciente no ser atender parte sistema salud corresponder problema
Las estructuras de atención integral a la ciudadanía están desconectadas entre sí resultando en una atención fragmentada y cara.,504,-1,-1,estructura atención integral ciudadan desconectada resultar atención fragmentado cara
"Es necesario reforzar la mejor coordinación entre los hospitales y la atención primaria y progresivamente crear sistemas locales integrados en los que los diferentes prestadores de servicios colaboran y se coordinan, de manera que alcancemos un modelo más integrado y más eficiente.",504,-1,-1,necesario reforzar mejor coordinación hospita él atención primario progresivamente crear sistema local integrado diferente prestador servicio colaborar coordinar manera alcanzar modelo integrado eficiente
"Esto implica reforzar la atención primaria,",504,-1,-1,implicar reforzar atención primario
integrar la atención primaria y hospitalaria,504,-1,-1,integrar atención primario hospitalario
y expandir los servicios en la comunidad.,504,-1,-1,expandir servicio comunidad
Migrar de un modelo paternalista a uno basado en la confianza mutua y la corresponsabilidad,H,0,0,migrar modelo paternalista basado confianza mutuo corresponsabilidad
Debemos asegurar que los ciudadanos y ciudadanas jueguen un papel activo en la gestión de su enfermedad.,504,-1,-1,deber asegurar ciudadano ciudadano jugar papel activo gestión enfermedad
Todo ciudadano y toda ciudadana antes o después se convierte en paciente.,504,-1,-1,ciudadano todo ciudadana después convertir paciente
"Debemos conseguir que se sientan implicados con su propia salud, no solo consumidores de servicios.",504,-1,-1,deber conseguir sentar implicado propio salud no solo consumidor servicio
"Esto debe suponer el acceso virtual a su historia clínica individual, la formación en la autogestión por los pacientes de sus enfermedades, promoviendo mecanismo de codecisión con el personal sanitario que le atiende o decisiones sobre cuidados en la fase del fin de la vida.",504,-1,-1,deber suponer acceso virtual historia clínico individual formación autogestión paciente enfermedad promover mecanismo codecisión personal sanitario atender decisión cuidado far fin vida
Los estudios indican que proporcionar a los pacientes acceso a su historia clínica personal online disminuye la presión de trabajo de los médicos de atención primaria en un 11% y educar a los pacientes con sistemas de autocuidados supone un ahorro entre el 8-21%.,504,-1,-1,estudio indicar proporcionar paciente acceso historia clínico personal online disminuir presión trabajo médico atención primario educar paciente sistema autocuidado suponer ahorro
Los pacientes auto-gestionados acuden menos al sistema y se adhieren mejor a la medicación y comportamientos saludables.,504,-1,-1,paciente autogestionado acudir menos sistema adhierar mejor medicación comportamiento saludable
"Para garantizar la igualdad de la ciudadanía en estos autocuidados, será fundamental trabajar para evitar la brecha digital.",504,-1,-1,garantizar igualdad ciudadanir autocuidado fundamental trabajar evitar brecha digital
"Por otro lado los ciudadanos y ciudadanas deben tener acceso a la información relativa a los resultados de los centros asistenciales, y participar de manera corresponsable en la gobernanza del sistema.",504,-1,-1,lado ciudadano ciudadano deber tener acceso información relativo resultado centro asistencial participar manera corresponsable gobernanza sistema
