Text,Code,libertad_personal_score,libertad_economica_score,text_processed
a)Cultivos herbáceos.-,,0,0,acultivo herbáceo
"EAJ-PNV, en cuanto a la estructura del sector y de cara a potenciar su capacidad productiva, ve la necesidad de consolidar las cooperativas de producción y comercialización, y la conveniencia de impulsar una posible convergencia de futuro en ellas.",703,0,0,eajpnv cuanto estructura sector car potenciar capacidad productivo ver necesidad consolidar cooperativo producción comercialización conveniencia impulsar posible convergencia futuro
Esto daría como resultado una gran concentración de la producción capaz de abordar con éxito las nuevas tendencias de los mercados y de la distribución agroalimentaria.,703,0,0,dar resultado gran concentración producción capaz abordar éxito nuevo tendencia mercado distribución agroalimentario
"Es necesario también analizar e impulsar alternativas de cultivo para su aplicación sobre las tierras de barbecho, especialmente con productos no alimentarios que permitan obtener energías renovables y biodegradables.",703,0,0,necesario analizar impulsar alternativa cultivo aplicación tierra barbecho especialmente producto no alimentario permitir obtener energía renovable biodegradabl
b)Frutas y hortalizas.-,,0,0,bfruta hortaliza
Desde EAJ-PNV se pretende impulsar la creación y consolidación de las Organizaciones de Productores de Frutas y Hortalizas con el fin de que puedan afrontar mejor los retos de cara a un futuro incierto en el marco de la globalización del comercial mundial.,703,0,0,eajpnv pretender impulsar creación consolidación organización productor fruta hortaliza fin poder afrontar mejor reto cara futuro incierto marco globalización comercial mundial
Potenciará las marcas y distintivos de calidad y mantendrá los niveles de rigor necesarios para amparar los productos con las certificaciones garantizadas de las denominaciones de origen o de labeles de calidad alimentaria.,703,0,0,potenciar marca distintivo calidad mantener nivel rigor necesario amparar producto certificación garantizado denominación origen label calidad alimentario
Impulsará la labor de mentalización del consumidor en cuanto a consumo de productos correctamente identificados.,703,0,0,impulsar labor mentalización consumidor cuanto consumo producto correctamente identificado
Impulsará la apertura de vías comerciales de penetración de nuevos mercados.,703,0,0,impulsar apertura vía comercial penetración nuevo mercado
c)Vacuno de leche.-,,0,0,cvacuno leche
"EAJ-PNV cree necesaria la consolidación de una definitiva reordenación del sector, para modernizarlo, reactivarlo y ubicarlo en una posición de auténtica competitividad, antes del año 2006, ante un hipotético escenario de máxima liberalización del mercado lácteo europeo y mundial.",703,0,0,eajpnv creer necesario consolidación definitivo reordenación sector modernizar él reactivar él ubicar él posición auténtico competitividad año hipotético escenario máximo liberalización mercado lácteo europeo mundial
"Mientras no se dé la circunstancia de liberalización de las cuotas de leche, EAJ-PNV defenderá los derechos de producción de las zonas de montaña con deficiencias estructurales y vocacionalmente productoras de leche y sin otras alternativas productivas.",703,0,0,mientras no dar circunstancia liberalización cuota leche eajpnv defender derecho producción zona montaño deficiencia estructural vocacionalmente productora leche alternativa productivo
"Asimismo, desde EAJ-PNV consideramos absolutamente necesaria una rápida ordenación del sector industrial lácteo.",703,0,0,asimismo eajpnv considerar absolutamente necesario rápido ordenación sector industrial lácteo
Hoy no se dan las condiciones de igualdad de posibilidades en la industria láctea a la hora de competir en el mercado.,703,0,0,hoy no dar condición igualdad posibilidad industrio láctear hora competir mercado
"Por todo ello, impulsaremos las actuaciones necesarias para dicha ordenación, controlando las posibles prácticas fraudulentas por parte de esta industria.",703,0,0,él impulsar actuación necesario dicho ordenación controlar posible práctica fraudulento parte industrio
d)Vacuno de carne.-,,0,0,dvacuno carne
"Desde EAJ-PNV se impulsará el desarrollo de nuevas líneas de I+D en pastos y forrajes, nutrición animal, sistemas de producción ganadera, mejora genética, especies alternativas y razas autóctonas, sanidad y bienestar animal, salud pública y ambiental.",703,0,0,eajpnv impulsar desarrollo nuevo línea id pasto forraj nutrición animal sistema producción ganadera mejora genético especie alternativo raza autóctono sanidad bienestar animal salud público ambiental
"EAJ-PNV defenderá los derechos de producción para las explotaciones de carácter familiar y apoyará la producción y consumo de carne identificada con distintivos de calidad, implantando sistemas de identificación y etiquetado de la carne de ganado vacuno para el perfecto conocimiento de la trazabilidad del producto en todas sus fases productivas.",703,0,0,eajpnv defender derecho producción explotación carácter familiar apoyar producción consumo carne identificado distintivo calidad implantar sistema identificación etiquetado carne ganado vacuno perfecto conocimiento trazabilidad producto todo fase productivo
e)Ovino.-,,0,0,eovinir
"El sector ovino está inmerso en una serie de debilidades que preocupan a EAJ-PNV, de las cuales podemos destacar las siguientes:",703,0,0,sector ovino inmerso serie debilidad preocupar eajpnv cual poder destacar siguiente
Edad elevada de los pastores y baja autoestima.,703,0,0,edad elevado pastor bajo autoestima
Estructuras de transformación y comercialización de dimensión pequeña.,703,0,0,estructura transformación comercialización dimensión pequeño
Ausencia de motivación en las explotaciones y escasas perspectivas de continuidad en las explotaciones.,703,0,0,ausencia motivación explotación escaso perspectiva continuidad explotación
"Grado de vertebración de la producción escaso, especialmente en los aspectos de comercialización y distribución y como consecuencia de ello encuentran dificultades de apertura de nuevos mercados.",703,0,0,grado vertebración producción escaso especialmente aspecto comercialización distribución consecuencio él encontrar dificultad aperturar nuevo mercado
Todas estas carencias pueden poner en peligro la continuidad y la competitividad de este sector ligado a actividades profesionales tradicionales como es el pastoreo y el ordeño y necesario para mantener un equilibrio tradicional en el aprovechamiento de los recursos naturales.,703,0,0,todo carencia poder poner peligro continuidad competitividad sector ligado actividad profesional tradicional pastoreo ordeño necesario mantener equilibrio tradicional aprovechamiento recurso natural
