Text,Code,libertad_personal_score,libertad_economica_score,text_processed
De poco sirve la legislación ambiental sin un efectivo sistema que procure su estricta aplicación.,202,0,0,servir legislación ambiental efectivo sistema procure estricto aplicación
En México la responsabilidad de procurar esta justicia estaba otorgada originalmente a la Procuraduría Federal de Protección al Ambiente (PROFEPA),000,0,0,méxico responsabilidad procurar justicia otorgado originalmente procuraduría federal protección ambiente profepa
"y más recientemente tras las reformas al Código Penal Federal y Federal de Procedimientos Penales, cualquier persona puede iniciar ante el Ministerio Público una averiguación previa por delitos consignados en la legislación.",000,0,0,recientemente tras reforma código penal federal federal procedimiento penal cualquiera persona poder iniciar ministerio público averiguación previo delito consignado legislación
"Desde el ámbito de la gestión ambiental se resalta que cada país debe administrar justicia a favor del ambiente,",501,0,0,ámbito gestión ambiental resaltar cada país deber administrar justicia favor ambiente
"velando por tener organismos ambientales responsables de los procesos administrativos que planifiquen, evalúen y fiscalicen la gestión ambiental,",501,0,0,velar tener organismo ambiental responsable proceso administrativo planificar evalúen fiscalicir gestión ambiental
"utilizando las siguientes herramientas: La tramitación y seguimiento correcto de la Evaluación de Impacto Ambiental (contentivo del correspondiente Estudio de Impacto, el otorgamiento de la Licencia Ambiental y las medidas dictadas a los efectos de minimizar o impedir los daños al ecosistema), previo al desarrollo de cualquier acción que de hecho se presuma pueda afectar considerablemente al Medio Ambiente,",501,0,0,utilizar siguiente herramienta tramitación seguimiento correcto evaluación impacto ambiental contentivo correspondiente estudio impacto otorgamiento licencia ambiental medida dictado efecto minimizar impedir daño ecosistema previo desarrollo cualquiera acción hecho presuma poder afectar considerablemente medio ambiente
"así como del establecimiento de un sistema de Inspección Estatal el cual permite la detección in situ de posibles conductas que violan lo establecido en la legislación ambiental vigente,",501,0,0,así establecimiento sistema inspección estatal permitir detección in situ posible conducta violar establecido legislación ambiental vigente
"además de crear programas de concientización ambiental,",501,0,0,además crear programa concientización ambiental
"ejercer programas que incentiven la participación ciudadana, ejecutándose ésta ya sea a través de Comités locales de Seguimiento o con la interposición de denuncias.22",202,0,0,ejercer programa incentiven participación ciudadano ejecutar él este través comités local seguimiento interposición denuncia
"De la misma manera, es urgente una redacción más clara y adecuada de los tipos penales,",605,0,0,mismo manera urgente redacción claro adecuado tipo penal
así como la necesidad de introducir metodologías aceptadas para la valoración y cuantificación del daño ambiental que permita su efectiva reparación;,501,0,0,así necesidad introducir metodología aceptado valoración cuantificación daño ambiental permitir efectivo reparación
esto implicaría la necesidad de capacitación de funcionarios tanto del Ministerio Público como de autoridades ambientales en aspectos técnicos.,411,0,1,implicar necesidad capacitación funcionario ministerio público autoridad ambiental aspecto técnico
