Text,Code,libertad_personal_score,libertad_economica_score,text_processed
La distancia que separa a los países desarrollados y a los subdesarrollados se amplia cada vez más generando aun mayor exclusión social.,408,0,-1,distancia separar país desarrollado subdesarrollado amplio cada vez generar aun mayor exclusión social
"La exclusión social no solo se expresa en la incapacidad de la tercera parte de la humanidad al acceso digno de bienes y servicios para la satisfacción de sus necesidades vitales, sino que en la mayoría ya no tiene acceso al disfrute del progreso al que ha llegado el hombre del siglo XX.",408,0,-1,exclusión social no solo expresar incapacidad tercero parte humanidad acceso digno bien servicio satisfacción necesidad vital sino mayoría no acceso disfrute progreso llegado hombre siglo xx
"Estas preocupaciones estan en la agenda mundial y solo se pueden enfrentar, en el presente con visión y consciencia del mundo en el que vivimos y con propuestas concretas y viables, como la de la creación de nuestro país, del parque cibernético.",411,0,1,preocupación estar agenda mundial solo poder enfrentar presente visión conscienciar mundo vivir propuesta concreto viable creación país parque cibernético
"En los umbrales del siglo XXI, el partido de la Liberación Dominicana es portador de una visión que asume de manera positiva los retos de la globalización y que implica abrir una puerta al futuro con inversión a largo plazo, transferencia de tecnología, capacitación de recursos humanos y con ello empleo, ingreso y mejores condiciones de vida.",411,0,1,umbral siglo xxi partido liberación dominicano portador visión asumir manera positivo reto globalización implicar abrir puerta futuro inversión largo plazo transferencio tecnología capacitación recurso humano él empleo ingreso mejor condición vida
Todo esto es posible lograrlo en un mundo global si la República Dominicana sigue siendo una Nación creíble y un destino seguro para las inversiones.,408,0,-1,posible lograr él mundo global si república dominicano seguir ser nación creíble destino seguro inversión
3.1 POBREZA Y DESIGUALDAD SOCIAL,H,0,0,pobrezo desigualdad social
"En general, la pobreza es un fenómeno que afecta a todas las sociedades del mundo, alcanzando su mayor expresión en las sociedades subdesarrolladas.",503,1,-1,general pobrezar fenómeno afectar todo sociedad mundo alcanzar mayor expresión sociedad subdesarrollada
"En el ámbito mundial, en 1993, se estimaba que la pobreza afectaba a unos 1,3 00 millones de personas con ingresos menores de un dólar al día, recursos qué no permitían satisfacer ni siquiera las necesidades vitales de los seres humanos.",503,1,-1,ámbito mundial estimar pobreza afectar millón persona ingreso menor dólar día recurso no permit satisfacer ni siquiera necesidad vital ser humano
"Producto de las crisis económicas de la década de los noventa se estimaba que para 1999 los ciudadanos del mundo que sobrevivían por debajo del umbral de la pobreza rondan los 1,500 millones, equivalentes a un 30% de la población mundial.",503,1,-1,producto crisis económico décado novento estimar ciudadano mundo sobreviv debajo umbral pobreza rondar millón equivalente población mundial
"En America Latina, de acuerdo con cifras del Banco Mundial, se estimaba que para 1993 el 24% de la población se encontraba en condiciones de pobreza.",503,1,-1,americo latino acuerdo cifra banco mundial estimar población encontrar condición pobreza
