Text,Code,libertad_personal_score,libertad_economica_score,text_processed
"Esto se traduce en que Canarias pueda destinar mayores recursos a los servicios públicos esenciales como sanidad, edu-cación y políticas sociales.",504,-1,-1,traducir canarias poder destinar mayor recurso servicio público esencial sanidad educación política social
"Si esta legislatura que ahora termina se ha caracterizado desde el punto de vista legislativo por la aprobación de los nuevos Estatuto de Autonomía y REF, los derechos conseguidos en los mismos no pueden ser obviados por el Estado.",301,0,0,si legislaturar ahora terminar caracterizado punto visto legislativo aprobación nuevo estatuto autonomía ref derecho conseguido mismo no poder ser obviar
Por ello exigiremos la presentación de unos presupuestos generales que cumplan con el REF y el Estatuto de Autonomía de Canarias.,301,0,0,él exigirer presentación presupuesto general cumplir ref estatuto autonomía canarias
"Pero, además, en el marco de la negociación institucional, solicitaremos que también se realice la firma de los convenios pendientes con Canarias.",301,0,0,además marco negociación institucional solicitarer realice firma convenio pendiente canarias
"Al haber prosperado las enmiendas a la totalidad de los presupuestos generales del Estado (PGE) para 2019 y, consecuentemente, produciéndose una prórroga de los PGE de 2018, y en cumplimiento de los preceptos recogidos en la renovación del REF y el nuevo Estatuto de Autonomía de Canarias, solicitaremos al Gobierno del Estado que se respeten en dicha prórroga los acuerdos y partidas económicas recogidos en los presupuestos generales de 2018 destinados a Canarias.",301,0,0,haber prosperar enmienda totalidad presupuesto general pge consecuentemente producir él prórroga pge cumplimiento precepto recogido renovación ref nuevo estatuto autonomía canario solicitarer gobierno respetir dicho prórroga acuerdo partidas económico recogido presupuesto general destinado canario
Solicitaremos también la flexibilización de la regla de gasto para las administraciones públicas cum-plidoras del objetivo de déficit.,414,0,1,solicitarer flexibilización reglo gasto administración público cumplidora objetivo déficit
"No puede suceder que las comunidades autónomas que han sido cum-plidoras ante las demandas de la Unión Europea y el Estado para corregir el déficit y disminuir la deuda, se vean ahora perjudicadas y no puedan utilizar el superávit de manera eficaz y eficiente para los servi-cios públicos básicos y esenciales, o destinarlo a inversiones que dinamicen la economía.",414,0,1,no poder suceder comunidad autónomo ser cumplidora demanda unión europea corregir déficit disminuir deuda vean ahora perjudicado no poder utilizar superávit manera eficaz eficiente servicio público básico esencial destinar él inversión dinamicir economía
"En definitiva, porque quienes se ven perjudicados son los ciudadanos, los canarios y canarias, se debe tener en cuenta esto con el fin de que el Estado pueda compensar en la contabilidad nacional los des-ajustes de otras comunidades.",414,0,1,definitivo ver perjudicado ciudadano canario canarias deber tener cuenta fin poder compensar contabilidad nacional desajust comunidad
"Solicitaremos, por tanto, la realización de las acciones oportunas para flexibilizar la regla de gasto, en los términos de las propuestas elevadas al propio Ministerio de Hacienda y al Consejo de Política Fiscal y Financiera, a fin de que las comunidades autónomas cumplidoras puedan destinar su superávit de manera eficaz y eficiente a servicios públicos básicos y esenciales, así como a inversiones.",414,0,1,solicitarer realización acción oportuno flexibilizar reglo gasto término propuesto elevado propio ministerio haciendo consejo político fiscal financiero fin comunidad autónomo cumplidora poder destinar superávit manera eficaz eficiente servicio público básico esencial así inversión
3.- LUCHAMOS PARA QUE CANARIAS CUENTE EN EL nMAPA POLÍTICO,H,0,0,luchar canario contar nmapa político
3.1.- REFORMA DE LA CONSTITUCIÓN Y TRANSFORMACIÓN DEL SENADO EN UNA CÁMARA TERRITORIAL,H,0,0,reforma constitución transformación senado cámara territorial
"Durante la crisis, la política del Estado ha sido de rece ntra lización en muchos ámbitos, todo ello en nom-bre del control del déficit y de la deuda pública, lo que hace difícil superar el inmovilismo que el Gobierno de España ha tenido en la organización territorial del Estado.",301,0,0,crisis político ser recir ntro lización ámbito él nombre control déficit deudo público hacer difícil superar inmovilismo gobierno españa organización territorial
"La deriva secesionista que se ha vivido en Cataluña ha sido en parte consecuencia de un Gobierno inmo-vilista, que se ha negado a afrontar un debate que no admite más demora: la actualización del modelo territorial y el impulso de una segunda transición.",301,0,0,derivo secesionista vivido cataluña ser parte consecuencio gobierno inmovilista negado afrontar debate no admitir demoro actualización modelo territorial impulso segundo transición
"En la próxima legislatura debe existir un compromiso de todos los partidos para abrir un debate que incluya, entre otros asuntos, la reforma de la Constitución,",204,0,0,próximo legislatura deber existir compromiso partido abrir debate incluir asuntos reforma constitución
la transformación del Senado en una autén-tica cámara territorial,301,0,0,transformación senado auténtico cámara territorial
o la actualización del sistema de financiación autonómica.,301,0,0,actualización sistema financiación autonómico
"Cuanto más tiempo se demore la búsqueda de una solución, más difícil será encontrar una respuesta.",301,0,0,cuanto tiempo demorar búsquedo solución difícil encontrar respuesta
El diálogo es la única vía que existe para garantizar el entendimiento y el respeto de la pluralidad de los diferentes pueblos que integran el Estado.,301,0,0,diálogo único vía existir garantizar entendimiento respeto pluralidad diferente pueblo integrar
No se puede seguir aplazando el reconocimiento de las sin-gularidades de cada uno de ellos.,301,0,0,no poder seguir aplazar reconocimiento singularidad cada
En el enfrentamiento perdemos todos.,606.1,-1,0,enfrentamiento perder
En el entendimiento podemos resolver nuestros problemas.,606.1,-1,0,entendimiento poder resolver problema
Se debe avanzar en la normalización de las relaciones políticas y alcanzar acuerdos entre las diferen-tes Administraciones.,303,0,0,deber avanzar normalización relación política alcanzar acuerdo diferente administración
La cooperación tiene que seguir siendo la herramienta para construir un futuro compartido.,303,0,0,cooperación seguir ser herramientar construir futuro compartido
El Gobierno del Estado tendrá dos opciones: mantener su actual inmovilismo o dar un paso al frente y aceptar abrir el diálogo sobre reformas que son inaplazables como la Constitución o el siste-ma de financiación autonómica.,204,0,0,gobierno dos opción mantener actual inmovilismo dar paso frente aceptar abrir diálogo reforma inaplazabl constitución sistema financiación autonómico
Defenderemos un diálogo político que desbloquee el desarrollo conjunto de los derechos históricos y las especificidades de territorios como Canarias.,301,0,0,defender diálogo político desbloquear desarrollo conjunto derecho histórico especificidad territorio canarias
"Para ello, será imprescindible actuar con rigor, responsabilidad y pensando en el futuro de los ciudadanos, no en los intereses partidistas ni en las es-trategias electorales.",606.1,-1,0,él imprescindible actuar rigor responsabilidad pensar futuro ciudadano no interés partidista ni estrategia electoral
Todos somos parte de una misma sociedad y todos somos necesarios si estamos dispuestos a contribuir a la consolidación de un modelo de Estado que respete la pluralidad y las singu-laridades de los pueblos.,606.1,-1,0,parte mismo sociedad necesario si dispuesto contribuir consolidación modelo respetar pluralidad singularidad pueblo
"Así pues, si se emprendiera a nivel estatal la Reforma de la Constitución Española, demandaremos la modificación de la Disposición Adicional Tercera de la Constitución -la referida al REF canario- progre-sando en el Estado mediante el reconocimiento de la lejanía e insularidad como hechos diferenciales, incorporando los principios como región ultraperiférica de la Unión Europea y determinando la modula-ción de las políticas del Estado hacia el Archipiélago.",204,0,0,así pues si emprendierir nivel estatal reforma constitución español demandaremos modificación disposición adicional tercero constitución referido ref canario progresar mediante reconocimiento lejanía insularidad hecho diferencial incorporar principio región ultraperiférico unión europeo determinar modulación política hacia archipiélago
Esa modificación sería el marco idóneo para demandar un estatuto especial para Canarias.,204,0,0,modificación marco idóneo demandar estatuto especial canarias
Es cómo ha-cer viable dentro del Estado español los mecanismos que nos permitan el desarrollo como pueblo en el Atlántico medio.,301,0,0,cómo hacer viable dentro español mecanismo permitir desarrollo pueblo atlántico medio
"Es un hecho, acentuado durante la crisis económica, que el poder legislativo y financiero estatal –acompañado por una restrictiva interpretación del Tribunal Constitucional– ha dejado casi vacía de contenido la Disposición Adicional Tercera de la Constitución negando el carácter vinculante al infor-me que el Parlamento de Canarias ha de emitir sobre las modificaciones del REF, propiciando su vaciado mediante leyes ordinarias, ignorando su fundamento histórico (un trato diferente para un territorio fruto de la expansión atlántica del Reino de Castilla hacia América) y su redefinición en el Derecho primario europeo con el reconocimiento como RUP.",301,0,0,hecho acentuado crisis económico poder legislativo financiero estatal acompañado restrictivo interpretación tribunal constitucional dejado casi vacío contenido disposición adicional tercero constitución negar carácter vinculante informir parlamento canarias emitir modificación ref propiciar vaciado mediante ley ordinario ignorar fundamento histórico trato diferente territorio fruto expansión atlántico reino castilla hacia américa redefinición derecho primario europeo reconocimiento rup
La modificación de la Disposición Adicional Tercera dándole el contenido que requiere –a semejanza del TFUE- será la norma esencial para que el Gobierno y las Cortes Generales de España respeten nuestros hechos diferenciales en un Estatuto especial para Canarias.,301,0,0,modificación disposición adicional tercero dar él contenido requerir semejanza tser norma esencial gobierno cortes general españa respetar hecho diferencial estatuto especial canarias
"Es insertar nuestra posición asimétrica, a través de esa modificación, dentro de un modelo federal del Estado.",301,0,0,insertar posición asimétrico través modificación dentro modelo federal
3.2.- UNA VOZ PROPIA PARA DEFENDER NUESTRAS SINGULARIDADES EN EUROPA,H,0,0,voz propio defender singularidad europa
"Desde Coalición Canaria-Partido Nacionalista Canario, reivindicamos una Europa unida en la diversi-dad, más eficaz, más democrática, más transparente y más solidaria, y que respete las singularidades de sus territorios más alejados.",108,0,0,coalición canariapartido nacionalista canario reivindicar europa unido diversidad eficaz democrático transparente solidario respetar singularidad territorio alejado
"Seguiremos defendiendo un estatuto particular de Canarias en torno al concepto de regiones ultra-periféricas (RUP) como grupo diferenciado con una realidad que no se parece, en ningún caso, a la de otras regiones de la UE.",301,0,0,seguir defender estatuto particular canario torno concepto región ultraperiférica rup grupo diferenciado realidad no parecer ninguno caso región ue
"De cara al futuro, propiciaremos un debate abierto y constructivo con la sociedad canaria sobre las dis-tintas posibilidades de evolución del estatuto jurídico de Canarias en la UE, analizando su factibilidad, sus ventajas y sus inconvenientes, y extrayendo las conclusiones que procedan.",301,0,0,cara futuro propiciarer debate abierto constructivo sociedad canario distinto posibilidad evolución estatuto jurídico canarias ue analizar factibilidad ventaja inconveniente extraer conclusión proceder
"Y lo haremos con una voz propia, defendiendo la participación directa de Canarias en los asuntos que le afectan",301,0,0,hacer voz propio defender participación directo canarias asunto afectar
"y estableciendo un diálogo directo con las instituciones europeas, los estados miembros y las demás RUP.",301,0,0,establecer diálogo directo institución europeo miembro demá rup
Abogaremos por el establecimiento definitivo de la circunscripción autonómica para el proceso electo-ral al Parlamento Europeo.,301,0,0,abogarer establecimiento definitivo circunscripción autonómico proceso electoral parlamento europeo
"En esa eventual modificación, Canarias debe ser una circunscripción elec-toral propia, en la que se elijan tres eurodiputados, dado que es el único territorio del Estado con estatus diferenciado en la UE.",301,0,0,eventual modificación canarias deber ser circunscripción electoral propio elijar tres eurodiputado dado único territorio estatus diferenciado ue
Seguiremos liderando la cooperación con las demás regiones en el marco de la Conferencia de Presi-dentes de Regiones Ultraperiféricas.,301,0,0,seguir liderar cooperación demá región marco conferenciar president región ultraperiférica
"Impulsaremos el diálogo con la Administración General del Estado en asuntos europeos, tanto a través de la Conferencia para Asuntos con la Unión Europea (CARUE), como mediante encuentros y mecanis-mos de coordinación bilaterales.",108,0,0,impulsar diálogo administración general asuntos europeo través conferencia asuntos unión europea carue mediante encuentro mecanismo coordinación bilateral
"Propugnaremos el incremento y la intensificación de la presencia de las Comunidades Autónomas en todas las formaciones del Consejo de la Unión Europea, de manera particular cuando afecte a materias de su competencia.",301,0,0,propugnar incremento intensificación presenciar comunidad autónomo todo formación consejo unión europeo manera particular afectar materia competencia
Seguiremos manteniendo la actividad de la Delegación de Canarias en Bruselas actuando permanen-temente ante las instituciones europeas.,301,0,0,seguir mantener actividad delegación canarias brusela actuar permanentemente institución europeo
Defenderemos el mantenimiento de un consejero encargado de asuntos ultraperiféricos propuesto por el Gobierno de Canarias en la Representación Permanente de España ante la UE.,301,0,0,defender mantenimiento consejero encargado asunto ultraperiférico propuesto gobierno canario representación permanente españa ue
4.- LUCHAMOS POR CREAR EMPLEO Y UN MERCADO LABORAL MÁS JUSTO,H,0,0,luchar crear empleo mercado laboral justo
4.1.- MÁS EMPLEO Y DE MAYOR CALIDAD: EL NECESARIO CONSENSO CON LOS AGENTES SOCIALES Y EL CUMPLIMIENTO DE LOS PLANES DE EMPLEO.,H,0,0,empleo mayor calidad necesario consenso agente social cumplimiento plan empleo
"Coalición Canaria-Partido Nacionalista Canario se ha caracterizado por ser una formación guiada por la búsqueda del consenso en la defensa de los intereses de los canarios y canarias, tanto con el resto de las formaciones políticas, como con los agentes sociales que operan en nuestro territorio.",202.1,0,0,coalición canariapartido nacionalista canario caracterizado ser formación guiado búsqueda consenso defensa interés canario canario resto formación política agent social operar territorio
"Creemos que la formalización de pactos de Estado en materia de reforma laboral, pensiones, edu-cación y mejora de la dependencia entre las fuerzas políticas y con los principales agentes sociales merecen el esfuerzo para llegar al consenso.",202.1,0,0,creer formalización pacto materio reforma laboral pensión educación mejor dependencia fuerza política principal agente social merecer esfuerzo llegar consenso
"Como ejemplo, ponemos en valor la consolidación del diálogo social en Canarias, donde en enero de 2018 se firmaron los VI acuerdos consensuados entre la administración y los agentes sociales y económicos más representativos de Canarias para avanzar en la mejora social y económica.",405,0,1,ejemplo poner valor consolidación diálogo social canarias enero firmar ver acuerdo consensuado administración agent social económico representativo canarias avanzar mejora social económico
"Esos acuerdos, en materia de empleo, se desarrollan abordando importantes temas para el empleo como la fiscalidad, la simplificación administrativa, la FP dual, la igualdad y la brecha salarial,",405,0,1,acuerdo materio empleo desarrollar abordar importante tema empleo fiscalidad simplificación administrativo fp dual igualdad brecha salarial
y en donde la innovación va dirigida a la conversión en productos y servicios que generen crecimiento y empleo.,411,0,1,innovación ir dirigido conversión producto servicio generar crecimiento empleo
Aunque la situación económica haya mejorado y hayamos reducido considerablemente la tasa de des-empleo todavía nos encontramos en tasas alrededor del 20%.,701,0,0,aunque situación económico mejorado reducido considerablemente tasa desempleo todavía encontrar tasa alrededor
La situación económica predice un creci-miento a menor ritmo del ocurrido los últimos años.,410,0,1,situación económico predicar crecimiento menor ritmo ocurrido último año
"Si durante esta legislatura que acaba se ha podido recuperar el Plan Integral de Empleo de Canarias, ha sido debido a la constante demanda que ha realizado al Estado.",701,0,0,si legislatura acabar poder recuperar plan integral empleo canarias ser deber constante demanda realizado
"Ello, pese a ser la comunidad autónoma más castigada por la crisis económica, por ser un territorio que necesita un tratamiento diferenciado por nuestras singularidades geográficas y mantener tasas de desempleo muy superiores a la media estatal.",701,0,0,él pese ser comunidad autónomo castigado crisis económico ser territorio necesitar tratamiento diferenciado singularidad geográfico mantener tasa desempleo superior medio estatal
Pero este hecho no ha de suponer que bajemos la guardia y que no se materialicen los respectivos convenios anuales.,701,0,0,hecho no suponer bajemo guardio no materialicir respectivo convenio anual
"El REF, anclado ya en el reformado Estatuto de Autonomía, consolida el Plan ya que el Estado habrá de tener en cuenta la situación económica, social y laboral de Canarias, dada su condición de región ultra-periférica de la Unión Europea, en la elaboración del Plan Anual de Política de Empleo incorporando un plan de empleo para Canarias, con dotación suficiente, con el objeto de impulsar la creación de empleo,",701,0,0,ref anclado reformado estatuto autonomía consolido plan tener cuento situación económico social laboral canario dar condición región ultraperiférico unión europeo elaboración plan anual política empleo incorporar plan empleo canarias dotación suficiente objeto impulsar creación empleo
luchar contra la pobreza,504,-1,-1,luchar pobreza
y compensar los problemas de competitividad de las empresas radicadas en las Islas,402,0,1,compensar problema competitividad empresa radicado isla
y junto a ello la elaboración de un Programa especial de formación profesional para el empleo en sectores de servicios avanzados;,411,0,1,junto él elaboración programa especial formación profesional empleo sector servicio avanzado
y la promoción al máximo del empleo de calidad,701,0,0,promoción máximo empleo calidad
Por ello nuestras propuestas van dirigidas a: A.  Incentivar la creación de nuevo empleo:,701,0,0,él propuesto ir dirigido incentivar creación nuevo empleo
"oIntervención pública en las políticas activas de empleo, sobre todo en comunida-des, como la nuestra, donde la crisis económica originó grandes bolsas de desem-pleo de las que aún no nos hemos recuperado y con gran incidencia en nuestros jóvenes.",701,0,0,ointervención público política activo empleo comunidad crisis económico originar grande bolsa desempleo aún no recuperado no gran incidencia joven
oAdemás de seguir con las medidas propias hemos de requerir al Estado para que continúe con todas aquellas medidas de impulso a la generación de empleo en aquellas comunidades autónomas como Canarias en las que la tasa de desempleo no esté por debajo del 15%.,701,0,0,oademás seguir medida propio requerir continuar todo aquel medida impulso generación empleo aquel comunidad autónomo canario tasar desempleo no debajo
"oMantener los incentivos a la contratación a tiempo parcial, incentivos a la contrata-ción a tiempo parcial con vinculación formativa.",402,0,1,omantener incentivo contratación tiempo parcial incentivo contratación tiempo parcial vinculación formativo
