Text,Code,libertad_personal_score,libertad_economica_score,text_processed
"Consciente de la importancia que dichas áreas de actuación conllevan, de la necesidad de adoptar medidas concretas necesarias para el logro de esos objetivos, de la búsqueda de un tejido económico altamente competitivo basado en la formación y el conocimiento, solidario con los colectivos más desfavorecidos y con alto riesgo de exclusión social, abierto e integrador con la inmigración, Eusko Alkartasuna, desde una actitud progresista y solidaria, se compromete a:",410,0,1,consciente importancia dicho área actuación conllevar necesidad adoptar medida concreto necesario lograr objetivo búsquedo tejido económico altamente competitivo basado formación conocimiento solidario colectivo desfavorecido alto riesgo exclusión social abierto integrador inmigración eusko alkartasún actitud progresista solidario comprometer
Reivindicar un nuevo marco de relaciones laborales y de protección social.,408,0,-1,reivindicar nuevo marco relación laboral protección social
"A la espera de la materialización del nuevo marco y al amparo del Estatuto de Gernika y del Amejoramiento del Fuero Navarro, impulsar las transferencias en materia de",,0,0,esperar materialización nuevo marco amparo estatuto gernika amejoramiento fuero navarro impulsar transferencia materio
"políticas activas y pasivas de empleo, mediante la transferencia de las cuotas recaudadas en el ámbito de las dos comunidades autónomas y la aplicación de la fórmula de Cupo en la parte financiada vía impuestos.",301,0,0,política activo pasivo empleo mediante transferencia cuota recaudada ámbito dos comunidad autónomo aplicación fórmula caber parte financiado vía impuesto
Inspección de trabajo,301,0,0,inspección trabajar
Gestión del régimen económico de la Seguridad Social,301,0,0,gestión régimen económico seguridad social
"El objetivo de EA es consolidar una situación de pleno empleo, en un espacio competitivo y que éste sea de calidad y seguro.",405,0,1,objetivo ear consolidar situación pleno empleo espacio competitivo este calidad seguro
"Para ello, EA propugnará medidas legislativas para:",,0,0,él ear propugnar medida legislativo
En materia de calidad y seguridad:,,0,0,materia calidad seguridad
"Reducir la precariedad, incentivando las modalidades de contratos fijos a jornada completa y/o parcial, cuando ello permita la conciliación de la vida laboral y familiar y facilite a los jóvenes el acceso al mercado laboral sin renunciar a la formación.",408,0,-1,reducir precariedad incentivar modalidad contrato fijo jornada completo parcial él permitir conciliación vida laboral familiar facilitar joven acceso mercado laboral renunciar formación
"Prohibir la contratación de trabajadores mediante ETTs por parte de la Administración, de las empresas y sociedades públicas y de los entes y fundaciones donde la participación de las mismas sea mayoritaria.",408,0,-1,prohibir contratación trabajador mediante etts parte administración empresa sociedad público ente fundación participación mismo mayoritaria
"Elevar el salario mínimo interprofesional a cuantías equivalentes, en unidades de poder adquisitivo equivalente, a los países más desarrollados de la Unión Europea.",408,0,-1,elevar salario mínimo interprofesional cuantía equivalente unidad poder adquisitivo equivalente país desarrollado unión europea
"Reducir la siniestralidad laboral mediante la implantación de sistemas de prevención de riesgos, principalmente en las PYMES, fomentando la formación y sensibilización de la sociedad en general y de los trabajadores, empresarios y directivos en particular,",408,0,-1,reducir siniestralidad laboral mediante implantación sistema prevención riesgo principalmente pym fomentar formación sensibilización sociedad general trabajador empresario directivo particular
"aumentando los recursos en materia de Inspección,",408,0,-1,aumentar recurso materio inspección
"actualizando las sanciones establecidas en materia de infracciones de orden social,",408,0,-1,actualizar sanción establecido materia infracción orden social
"impulsando el compromiso de las empresas en materia de prevención de riesgos laborales mediante la inclusión de clausulas de carácter social en los pliegos y condiciones para la contratación con la Administración,",408,0,-1,impulsar compromiso empresa materio prevención riesgo laboral mediante inclusión clausula carácter social pliego condiciones contratación administración
"fomentando la  investigando de las causas de siniestralidad producida,",408,0,-1,fomentar investigar causa siniestralidad producido
ampliando el número de especialistas en medicina del trabajo y,408,0,-1,ampliar número especialista medicina trabajar
reforzando la actuación de los servicios de prevención ajenos.,408,0,-1,reforzar actuación servicio prevención ajeno
b) En materia de equiparación real e igualdad de oportunidades:,,0,0,b materio equiparación real igualdad oportunidad
Adoptar medidas tendentes a asegurar la igualdad de las condiciones laborales de las personas que desempeñan el mismo trabajo;,503,1,-1,adoptar medida tendente asegurar igualdad condición laboral persona desempeñar mismo trabajo
eliminando las desigualdades por razón de género y limitando la subcontratación a razones de especialización.,503,1,-1,eliminar desigualdad razón género limitar subcontratación razón especialización
"Fomentar la igualdad de oportunidades y la homologación salarial entre hombres y mujeres en todos los aspectos de la vida laboral (retribución, promoción, condiciones laborales, acceso al trabajo,…) mediante instrumentos de conciliación de la vida laboral y familiar, ayudas a la reincorporación al mercado de trabajo y actividades de inspección y sanción.",503,1,-1,fomentar igualdad oportunidad homologación salarial hombre mujer aspecto vida laboral retribución promoción condición laboral acceso trabajo mediante instrumento conciliación vida laboral familiar ayuda reincorporación mercado trabajar actividad inspección sanción
"Garantizar el respeto a la diversidad racial y cultural en el mundo del trabajo, combatiendo las discriminaciones que se produzcan.",503,1,-1,garantizar respeto diversidad racial cultural mundo trabajo combatir discriminación producir
"Velar por el cumplimiento de la normativa vigente en materia de reserva de puestos de trabajo para personas con discapacidad, exigiendo la realización de las adaptaciones necesarias para ello, tanto en las empresas públicas como en las privadas.",705,0,0,velar cumplimiento normativo vigente materia reserva puestos trabajo persona discapacidad exigir realización adaptación necesario él empresa público privado
Impulsar la participación de los trabajadores en todo tipo de empresas de economía social (Cooperativas y SALES).,416,0,0,impulsar participación trabajador tipo empresa economía social cooperativa sal
"Equiparar los derechos de los trabajadores contratados a través de terceras empresas o por las mismas de forma temporal, si continúan desempeñando sus funciones para la misma empresa o grupo de empresas en un período inferior a un año desde la última extinción de relación laboral con la citada empresa o grupo.",701,0,0,equiparar derecho trabajador contratado través tercero empresa mismo forma temporal si continuar desempeñar función mismo empresa grupo empresa período inferior año último extinción relación laboral citado empresa grupo
"Se pretende evitar la práctica que realizan numerosas empresas que para evitar la generación y pago del derecho de la antigüedad, realizan la contratación por medio de empresas intermedias, ETTs o subcontratación;",701,0,0,pretender evitar práctico realizar numeroso empresa evitar generación pago derecho antigüedad realizar contratación medio empresa intermedio etts subcontratación
