Text,Code,libertad_personal_score,libertad_economica_score,text_processed
Enfatizar el currículo técnico profesional en aquellas áreas que presentan ventajas competitivas por sobre otras comunas.,411,0,1,enfatizar currículo técnico profesional aquel área presentar ventaja competitivo común
"El esquema de alianza estratégica con las empresas que explotan un bien o servicio destacado en la comuna y el municipio, no sólo es una buena fuente de aporte,",506,0,0,esquemo alianza estratégico empresa explotar bien servicio destacado comuna municipio no sólo buen fuente aporte
"sino que además, permite contar con asesorías e instalaciones.",506,0,0,sino además permitir contar asesoría instalación
Aprovechar la infraestructura instalada.,506,0,0,aprovechar infraestructura instalado
"Permitir que las aulas municipales sean utilizadas para impartir cursos, programas y desarrollo de actividades extra programáticas toda vez que los establecimientos hayan finalizado su jornada.",506,0,0,permitir aula municipal utilizado impartir curso programa desarrollo actividad extra programático todo vez establecimiento finalizado jornada
Sistema de Información para la Buena Gestión.,506,0,0,sistema información buen gestión
"Un sistema interconectado entre el municipio y los colegios subvencionados cuya finalidad consiste en manejar información agregada y parcelada de cada establecimiento y alumno que accede a la educación municipalizada,",506,0,0,sistema interconectado municipio colegio subvencionado cuyo finalidad consistir manejar información agregado parcelado cada establecimiento alumno accede educación municipalizado
permitiendo con ello mejoras en la toma de decisiones.,506,0,0,permitir él mejor tomar decisión
Salud primaria,,0,0,salud primario
"La gestión de la salud municipal, no sólo debe contar con un nivel de financiamiento adecuado,",504,-1,-1,gestión salud municipal no sólo deber contar nivel financiamiento adecuado
"sino que también resulta relevante dotarla de mecanismos de gestión y de capacidad resolutiva que puedan atender por una parte la importante presión asistencial de la población,",504,-1,-1,sino resultar relevante dotar él mecanismo gestión capacidad resolutivo poder atender parte importante presión asistencial población
como la dedicación hacia aquellos ámbitos de la prevención y fomento que en el mediano plazo permitirán alcanzar importantes cambios en el nivel de salud de la población y por ende en el bienestar de las personas.,504,-1,-1,dedicación hacia aquel ámbito prevención fomento mediano plazo permitir alcanzar importante cambio nivel salud población endir bienestar persona
"Se propone: Reestructurar el sistema de salud local, separando la atención de la enfermedad de las acciones preventivas y de promoción.",504,-1,-1,proponer reestructurar sistema salud local separar atención enfermedad acción preventivo promoción
"Por otra parte, se propone la opción de incorporar instituciones sin fines de lucro a la provisión de servicios de nivel primario.",504,-1,-1,parte proponer opción incorporar institución fines lucro provisión servicio nivel primario
Sincerar el valor per cápita que hoy está en $1.530 y debería ser como mínimo de $2.500.,504,-1,-1,sincerar valor per cápita hoy deber ser mínimo
"Transferir a los municipios recursos de programas que se asignan centralizadamente, a través de los servicios de salud.",504,-1,-1,transferir municipio recurso programa asignar centralizadamente través servicio salud
"Permitir que entidades sin fines de lucro, como universidades, fundaciones y corporaciones, puedan sumarse a la gestión de la salud primaria  (Proyecto ANCORA, en Puente Alto).",504,-1,-1,permitir entidad fin lucro universidad fundación corporación poder sumar él gestión salud primario proyecto ancoro puente alto
Creación de nuevos SAPUS debidamente financiados.,504,-1,-1,creación nuevo sapus debidamente financiado
Mejorar el sistema de saneamiento básico de los sectores rurales de nuestras comunas.,504,-1,-1,mejorar sistema saneamiento básico sector rural común
"Por ello, proponemos la generación de programas municipales destinados a eliminar definitivamente los pozos negros y contar con una adecuada red de agua intradomiciliaria.",504,-1,-1,él proponer generación programa municipal destinado eliminar definitivamente pozo negro contar adecuado red agua intradomiciliario
Participación ciudadana,,0,0,participación ciudadano
"Iniciativa popular de ordenanzas municipales, mediante la posibilidad que los miembros de la comunidad local–no menos de 5% y no más de 20% de los inscritos en los registros electorales–, puedan presentar al concejo municipal proyectos de ordenanzas municipales.",202.1,0,0,iniciativa popular ordenanza municipal mediante posibilidad miembro comunidad localnir menos no inscrito registro electoral poder presentar concejo municipal proyecto ordenanza municipal
Las materias que pueden ser objeto de estas iniciativas no pueden relacionarse con facultades legales entregadas al alcalde o el concejo,202.1,0,0,materia poder ser objeto iniciativa no poder relacionar él facultad legal entregado alcalde concejo
"y el sistema debe contemplar un análisis técnico por parte de la municipalidad, antes de ser votada una iniciativa por el concejo.",202.1,0,0,sistema deber contemplar análisis técnico partir municipalidad ser votar iniciativo concejo
"Presupuestos participativos: Su objetivo es diseñar y materializar un mecanismo que permita la movilización ciudadana en la determinación del plan de gastos del municipio,",202.1,0,0,presupuesto participativo objetivo diseñar materializar mecanismo permitir movilización ciudadano determinación plar gasto municipio
de tal manera que éste se ajuste a las necesidades de la comunidad.,202.1,0,0,tal manera este ajustar necesidad comunidad
El procedimiento de participación de la comunidad debiera estar limitado a un determinado porcentaje de los ingresos que el municipio pretenda destinar a gastos de inversión.,202.1,0,0,procedimiento participación comunidad deber limitar determinado porcentaje ingreso municipio pretender destinar gasto inversión
Participación ciudadana en la elaboración y ejecución de proyectos sociales con recursos públicos.,202.1,0,0,participación ciudadano elaboración ejecución proyecto social recurso público
"Establecer un mecanismo para todas las municipalidades, que contenga criterios mínimos y al mismo tiempo permita reconocer las distintas realidades,",202.1,0,0,establecer mecanismo todo municipalidad contener criterio mínimo mismo tiempo permitir reconocer distinto realidad
considerando un proceso en el que la ciudadanía tome parte de la elaboración y ejecución de programas sociales que desarrolle el municipio.,202.1,0,0,considerar proceso ciudadanir tomar parte elaboración ejecución programa social desarrolle municipio
"Oficina de apoyo al vecino: De nada sirve que la ley establezca herramientas para que los ciudadanos puedan hacer valer sus derechos, si es que éstos no saben como utilizarlas o las desconoce.",202.1,0,0,oficinar apoyo vecino nada servir ley establecer herramienta ciudadano poder hacer valer derecho si este no saber utilizarla desconocer
"Así, la Oficina de apoyo al vecino, deberá generar un plan permanente de información sobre la forma en que la municipalidad debe responder a sus requerimientos y canalizar a su vez las demandas por falta de servicios de la misma municipalidad.",202.1,0,0,así oficinar apoyo vecino deber generar plan permanente información formo municipalidad deber responder requerimiento canalizar vez demandas faltar servicio mismo municipalidad
Medio ambiente y salud del ambiente,,0,0,medio ambiente salud ambiente
Preservación de áreas verdes.,501,0,0,preservación área verde
"Establecer normas que fijen criterios básicos y de general aplicación, con relación a la preservación de las áreas verdes y de los árboles de las comunas,",501,0,0,establecer norma fijar criterio básico general aplicación relación preservación área verde árbol común
disponiendo la obligación de elaborar un Plan de Manejo de áreas verdes y árboles urbanos.,501,0,0,disponer obligación elaborar plan manejo área verde árbol urbano
"Estimular la creación en cada municipalidad de la Dirección de Gestión Ambiental, con el propósito de mejorar la calidad de vida de las personas y el ambiente local en el marco de un desarrollo sustentable.",501,0,0,estimular creación cada municipalidad dirección gestión ambiental propósito mejorar calidad vida persona ambiente local marco desarrollo sustentable
"Esta unidad destinaría sus esfuerzos en áreas fundamentales tales como, operaciones ambientales, manejo de áreas verdes, salud ambiental, zoonosis y educación ambiental.",501,0,0,unidad destinar esfuerzo área fundamental tal operación ambiental manejo área verde salud ambiental zoonosi educación ambiental
Seguridad ciudadana,,0,0,seguridad ciudadano
"Avanzar hacia la asignación de mayores responsabilidades a las municipalidades, en materias tales como tránsito y otras funciones menores preventivas de seguridad ciudadana,",605.1,-1,0,avanzar hacia asignación mayor responsabilidad municipalidad materia tal tránsito función menor preventivo seguridad ciudadano
"que desvían personal y recursos de la policía, los cuales podrían emplearse en la prevención del delito.",605.1,-1,0,desvir personal recurso policía cual poder emplear él prevención delito
La ciudadanía debe conocer los resultados del combate municipal a la delincuencia.,605.1,-1,0,ciudadanía deber conocer resultado combate municipal delincuencia
El municipio deberá informar de los éxitos y fracasos de los programas tendientes a combatir la delincuencia que están siendo aplicados.,605.1,-1,0,municipio deber informar éxito fracaso programa tendient combatir delincuencia ser aplicar
"Mejorar vigilancia comunal, mediante la instalación de cámaras de seguridad en aquellos sectores sensibles de cada comuna.",605.1,-1,0,mejorar vigilancia comunal mediante instalación cámara seguridad aquel sector sensible cada comuna
"Ampliar el Programa Comuna Segura: Compromiso Cien, a localidades con menos de 70.000 habitantes.",605.1,-1,0,ampliar programa comunir seguro compromiso cien localidad menos habitante
Desarrollo productivo local y Empleo,,0,0,desarrollo productivo local empleo
"Favorecer el desarrollo de alianzas público-privadas para el desarrollo local,",410,0,1,favorecer desarrollo alianza públicoprivada desarrollo local
"en el convencimiento que es precisamente en el ámbito de la comuna donde los esfuerzos que pueda realizar la Administración del Estado a través del municipio, adquieren mayor relevancia y efectos a largo plazo si se realizan en conjunto con la pequeña, mediana y gran empresa.",410,0,1,convencimiento precisamente ámbito comunir esfuerzo poder realizar administración través municipio adquirir mayor relevancia efectos largo plazo si realizar conjunto pequeño mediano gran empresa
Las municipalidades deben ser capaces de generar equipos interdisciplinarios de trabajo al interior de su propia organización y elaborar un plan de desarrollo productivo local.,410,0,1,municipalidad deber ser capaz generar equipo interdisciplinario trabajo interior propio organización elaborar plan desarrollo productivo local
"Ejecutivo de Proyectos Productivos, dependiente del Departamento de Desarrollo Productivo Local.",410,0,1,ejecutivo proyecto productivo dependiente departamento desarrollo productivo local
"Este ejecutivo será responsable de asesorar y otorgar asistencia técnica a quienes acudan al municipio con la idea de un nuevo negocio,",410,0,1,ejecutivo responsable asesorar otorgar asistencia técnico acudar municipio idea nuevo negocio
para que puedan iniciarlo con éxito y prever su sustentabilidad a mediano o largo plazo.,410,0,1,poder iniciar él éxito prever sustentabilidad mediano largo plazo
Desarrollo de zonas comerciales.,410,0,1,desarrollo zona comercial
"En el marco del fomento de las alianzas público-privadas, se propone la autorización para la creación de zonas abocadas al mejoramiento comercial,",410,0,1,marco fomento alianza públicoprivada proponer autorización creación zona abocada mejoramiento comercial
"mediante las cuales los vecinos, los comerciantes de un determinado barrio y el municipio crean una organización, con el propósito de dar respuesta a necesidades comunes.",410,0,1,mediante cual vecino comerciant determinado barrio municipio crear organización propósito dar respuesta necesidad común
"Estas organizaciones estarán orientadas a desarrollar económica y comercialmente las localidades que la componen, realizando entre otras cosas, funciones de seguridad, limpieza, mejoramiento de áreas verdes, labores sociales, de difusión y promoción de actividades, comercios o negocios y servicios turísticos.",410,0,1,organización orientado desarrollar económico comercialmente localidad componer realizar cosa función seguridad limpieza mejoramiento área verde labor social difusión promoción actividad comercio negocio servicio turístico
Ejemplo: Business improvement districts (BID) en la ciudad de Nueva York.,410,0,1,ejemplo business improvement district bid ciudad nueva york
"Crear en cada comuna Bolsa Electrónica de Comercio y Empleo Local, mediante un Infocentro.",410,0,1,crear cada comuna bolso electrónico comercio empleo local mediante infocentro
"El sistema estará dirigido a dos áreas específicas: Una, oferta y búsqueda de trabajo",410,0,1,sistema dirigido dos área específico oferta búsquedo trabajar
y otra dirigida a ofertar necesidades de bienes y servicios para actividades comerciales de la comuna.,410,0,1,dirigido ofertar necesidad bién servicio actividad comercial común
Cultura y promoción de valores locales,,0,0,cultura promoción valor local
"La identidad local es el alma de un pueblo, por ende el municipio debe buscar en sus raíces las tradiciones culturales y proyectarlas hacia el futuro.",502,0,0,identidad local almar pueblo ende municipio deber buscar raíz tradición cultural proyectarla hacia futuro
"De esta forma, se propone promover la elaboración de un plan municipal para la conservación y/o recuperación del patrimonio histórico de cada comuna,",502,0,0,forma proponer promover elaboración plan municipal conservación recuperación patrimonio histórico cada comuna
"mediante la publicación de libros de investigación, la declaración de monumentos históricos y zonas típicas de protección,",502,0,0,mediante publicación libro investigación declaración monumento histórico zona típico protección
previendo su incorporación al circuito turístico de la comuna o región.,502,0,0,prever incorporación circuito turístico comuna región
"Se propone: Crear un programa municipal destinado a los alumnos del 1º ciclo básico de los establecimientos educacionales de la comuna,",506,0,0,proponer crear programa municipal destinado alumno ciclo básico establecimiento educacional comuna
"mediante el cual los niños en un trabajo conjunto con sus parientes adultos mayores (abuelos, tíos y otros), conozcan y rescaten las historias, personajes, comidas, música y costumbres de su pueblo.",502,0,0,mediante niño trabajo conjunto pariente adulto mayor abuelo tíos conozcan rescatir historia personaj comida música costumbres pueblo
Esta iniciativa se ejecutará en el marco del programa educativo de los colegios municipales,506,0,0,iniciativa ejecutar marco programa educativo colegio municipal
"y tendrá como producto, al final de cada año, un libro del curso respectivo que recoja lo más valioso de esos estudiantes: Sus raíces, su historia y la de su familia y de su pueblo.",506,0,0,producto final cada año libro curso respectivo recoja valioso estudiante raíz historia familia pueblo
