Text,Code,libertad_personal_score,libertad_economica_score,text_processed
"154.Promoveremos el uso de nuevas herramientas informáticas colaborativas para la totalidad del sistema universitario español, incluyendo la Compra Plica Innovadora.",411,0,1,promoverar uso nuevo herramienta informático colaborativa totalidad sistema universitario español incluir compra plico innovadora
Deporte,H,0,0,deporte
155.La promoción y la práctica del deporte es fundamental en la formación de los niños y los jóvenes y un hábito esencial para cualquier estilo de vida saludable.,502,0,0,promoción práctico deporte fundamental formación niño joven hábito esencial cualquiera estilo vido saludable
Apoyaremos el deporte de base y las necesidades de los deportistas desde sus inicios.,502,0,0,apoyarer deporte bar necesidad deportista inicio
"156.Elaboraremos una nueva Ley del Deporte que regule el deporte profesional, la cooperación y coordinación entre Administraciones plicas, facilitando un mayor control, transparencia y buena gobernanza de las entidades deportivas (especialmente las federaciones), la protección y el estatuto del deportista o la justicia deportiva.",502,0,0,elaborarar nuevo ley deporte regule deporte profesional cooperación coordinación administración plica facilitar mayor control transparencia buen gobernanza entidad deportivo especialmente federación protección estatuto deportista justicia deportiva
"157.Fomentaremos el deporte femenino, tanto el deporte de base como el paso a la profesionalización.",502,0,0,fomentarar deporte femenino deporte base paso profesionalización
158.Apoyaremos el deporte inclusivo.,502,0,0,apoyarer deporte inclusivo
159.Promoveremos el Plan ADO y los valores asociados al olimpismo.,502,0,0,promoverer plan ado valor asociados olimpismo
160.Impulsaremos la difusión de los deportes minoritarios y facilitaremos su acercamiento al público.,502,0,0,impulsarer difusión deporte minoritario facilitarer acercamiento público
161.Promoveremos iniciativas para facilitar la apertura de los centros educativos para el uso de sus instalaciones deportivas y actividades complementarias.,502,0,0,promoverar iniciativa facilitar apertura centro educativo uso instalación deportivo actividad complementario
05 MÁS Y MEJOR,H,0,0,mejor
SOCIEDAD DEL BIENESTAR,H,0,0,sociedad bienestar
El Partido Popular está comprometido con el actual modelo sanitario y donde gobierna este ha alcanzado las máximas cotas de excelencia.,504,-1,-1,partido popular comprometido actual modelo sanitario gobernar alcanzado máxima cota excelencio
La sobresaliente cualificación del personal sanitario y la descentralización administrativa han sido elementos importantes para situar al español entre los mejores sistemas de salud del mundo,504,-1,-1,sobresaliente cualificación personal sanitario descentralización administrativo ser elemento importante situar español mejor sistema salud mundo
pero es necesario vertebrar y cohesionar el modelo sanitario para garantizar el acceso al mismo de todos los españoles en cualquier parte del territorio nacional.,302,0,0,necesario vertebrar cohesionar modelo sanitario garantizar acceso mismo español cualquiera parte territorio nacional
En no pocas ocasiones se topan con barreras administrativas simplemente por su lugar de residencia.,302,0,0,no poco ocasión topar barrera administrativo simplemente lugar residencia
En la actualidad el sistema sanitario sufre enormes tensiones que es necesario abordar y un deterioro que se reconoce en diversos estudios internacionales.,504,-1,-1,actualidad sistema sanitario sufrir enorme tensión necesario abordar deterioro reconocer diverso estudio internacional
"Un sistema en el que la iniciativa privada tiene una aportación esencial, también a la hora de garantizar la universalidad.",505,0,0,sistema iniciativa privado aportación esencial hora garantizar universalidad
"Además, las condiciones laborales de médicos y del resto del personal sanitario nos obliga a prestarles una especial atención.",701,0,0,además condición laboral médico resto personal sanitario obligar prestarl especial atención
"Junto a ello, la longevidad, la cronicidad de los tratamientos y la baja natalidad hacen imprescindible impulsar medidas que aseguren su sostenibilidad y promuevan hábitos saludables para el conjunto de la población.",504,-1,-1,junto él longevidad cronicidad tratamiento bajo natalidad hacer imprescindible impulsar medida asegurar sostenibilidad promover hábito saludable conjunto población
España disfruta de una de las mayores tasas de longevidad del mundo occidental.,706,0,0,españa disfrutar mayor tasa longevidad mundo occidental
"Los mayores han sido las generaciones que con más generosidad han contribuido a la prosperidad de nuestro país, con sacrificio, esfuerzo y trabajo.",706,0,0,mayor ser generación generosidad contribuido prosperidad país sacrificio esfuerzo trabajo
Fueron la red de seguridad para muchas familias en los momentos más duros de la crisis.,706,0,0,red seguridad mucho familia momento duro crisis
"El fomento de la autonomía personal, el envejecimiento activo, la solidaridad intergeneracional, la promoción de una vida saludable y la atención integral a las personas en situación de dependencia es una prioridad en toda sociedad moderna y avanzada",504,-1,-1,fomento autonomía personal envejecimiento activo solidaridad intergeneracional promoción vida saludable atención integral persona situación dependenciar prioridad todo sociedad moderno avanzado
y requiere de estabilidad financiera en los recursos que aportan las administraciones y desarrollar políticas de colaboración público-privada.,505,0,0,requerir estabilidad financiero recurso aportar administración desarrollar política colaboración públicoprivado
Somos el partido que siempre ha garantizado las pensiones de nuestros mayores.,504,-1,-1,partido siempre garantizado pensión mayor
Estamos comprometidos con el Pacto de Toledo y creemos que la sostenibilidad del sistema de pensiones es una cuestión que nos incumbe a todos.,504,-1,-1,comprometido pacto toledo creer sostenibilidad sistema pensión cuestión incumbe
Sanidad,H,0,0,sanidad
162.Garantizaremos que todos los españoles sean atendidos en condiciones de igualdad en el conjunto del territorio nacional.,302,0,0,garantizar español atendido condición igualdad conjunto territorio nacional
"163.Aprobaremos la tarjeta sanitaria individual, válida para todo el Sistema Nacional de Salud y acreditará el derecho a recibir las prestaciones en idénticas condiciones que las reconocidas para los residentes en cada uno de los Servicios de Salud con independencia del lugar de residencia habitual.",504,-1,-1,aprobarer tarjeta sanitario individual válido sistema nacional salud acreditar derecho recibir prestación idéntico condición reconocido residente cada servicio salud independencia lugar residencia habitual
164.Impulsaremos la participación del paciente en el cuidado de su salud y en las decisiones sobre la asistencia sanitaria que vayan a recibir a través de las siguientes líneas de acción:,504,-1,-1,impulsar participación paciente cuidado salud decisión asistencia sanitario ir recibir través siguiente línea acción
"Creación de un Portal de Salud del Sistema Nacional desde el que se facilite la trasmisión de información sobre prácticas de autocuidado personal, programas de cribado poblacional, registro de timas voluntades, recursos sanitarios especiales, etc.",504,-1,-1,creación portal salud sistema nacional facilitar trasmisión información práctico autocuidado personal programa cribado poblacional registro tima voluntadser recurso sanitario especial etc
y desde el que el paciente pueda acceder a su historia clínica independientemente del lugar en que se encuentre en condiciones de estricta seguridad y confidencialidad.,504,-1,-1,paciente poder acceder historia clínico independientemente lugar encontrar condición estricto seguridad confidencialidad
"En colaboración con las asociaciones de pacientes, sociedades científicas y colegios profesionales analizaremos la práctica actual del consentimiento informado con el objetivo de establecer acciones de mejora que lo conviertan en una auténtica herramienta de participación del paciente en las decisiones sobre su salud.",504,-1,-1,colaboración asociación paciente sociedad científico colegio profesional analizar práctica actual consentimiento informado objetivo establecer acción mejor convertir auténtico herramiento participación paciente decisión salud
165.Garantía de libertad de elección de médico y de centro sanitario en el marco del Sistema Nacional de Salud.,504,-1,-1,garantir libertad elección médico centro sanitario marco sistema nacional salud
El Gobierno arbitrará la fórmula de compensación intercentros.,504,-1,-1,gobierno arbitrar fórmula compensación intercentro
166.Impulso de la utilización del testamento vital como fórmula de manifestación de la voluntad de los pacientes ante una situación terminal.,201.2,1,0,impulso utilización testamento vital fórmula manifestación voluntad paciente situación terminal
"167.Extensión de los cuidados paliativos en el Sistema Nacional de Salud garantizando la equidad en el acceso, la atención paliativa domiciliaria y los servicios de cuidados paliativos pediátricos.",504,-1,-1,extensión cuidado paliativo sistema nacional salud garantizar equidad acceso atención paliativo domiciliario servicio cuidado paliativo pediátrico
168.Impulsaremos la introducción de la impresión 3D en los hospitales a través de departamentos específicos como asistencia al personal sanitario ante intervenciones o diagnósticos.,504,-1,-1,impulsarer introducción impresión d hospital través departamento específico asistencia personal sanitario intervención diagnóstico
"169.Promoveremos la medicina personalizada y el cambio del modelo de atención para centrarnos en la promoción de la salud, la prevención de la enfermedad y el cuidado de cada persona, a través de las siguientes líneas de acción:",504,-1,-1,promoverar medicina personalizado cambio modelo atención centrarno promoción salud prevención enfermedad cuidado cada persona través siguiente línea acción
Incentivo del cambio del modelo de financiación de los centros sanitarios que estimulen las actividades preventivas.,504,-1,-1,incentivo cambio modelo financiación centro sanitario estimulir actividad preventivo
Impulso de los programas de cribado poblacional que cuenten con evidencia científica de su impacto en la disminución de la morbi-mortalidad.,504,-1,-1,impulso programa cribado poblacional contar evidencia científico impacto disminución morbimortalidad
La lucha activa contra la obesidad a través de acciones que promuevan el ejercicio físico saludable y la alimentación adecuada en cada franja de edad.,504,-1,-1,lucha activo obesidad través acción promover ejercicio físico saludable alimentación adecuado cada franja edad
"Promoción de iniciativas para evitar las adicciones (drogas, alcohol, uso inadecuado de nuevas tecnologías, tabaco, etc.) con diferentes enfoques y estrategias en función de las personas y grupos a los que se dirijan.",504,-1,-1,promoción iniciativo evitar adicción droga alcohol uso inadecuado nuevo tecnología tabaco etc diferente enfoque estrategia función persona grupo dirijar
Un calendario de vacunación único en toda España.,302,0,0,calendario vacunación único todo españa
La vacunación Infantil es un derecho de todos los niños que se exigirá para acceder al sistema educativo.,504,-1,-1,vacunación infantil derecho niño exigir acceder sistema educativo
Contaremos con los profesionales para las revisiones y actualizaciones de los calendarios y planificaremos el suministro plurianual de vacunas junto a la industria.,504,-1,-1,contar profesional revisión actualización calendario planificarer suministro plurianual vacuna junto industria
"170.Revisaremos la Ley General de Sanidad de 1986 para reformarla en todos aquellos aspectos en los que haya quedado desfasada o pueda ser susceptible de mejora para asegurar una mayor calidad, equidad y eficiencia.",504,-1,-1,revisaremos ley general sanidad reformar él aquel aspecto quedado desfasado poder ser susceptible mejora asegurar mayor calidad equidad eficiencia
171.Lideraremos las medidas que fortalezcan la gestión dentro del Sistema Nacional de Salud y garanticen su sostenibilidad a través de las siguientes líneas de acción:,504,-1,-1,liderarer medida fortalecer gestión dentro sistema nacional salud garantizar sostenibilidad traves  siguiente línea acción
"Impulsaremos una reforma de las condiciones de trabajo, retributivas y de desarrollo profesional de los empleados del sistema sanitario público con el objetivo de adaptarlo al nuevo marco social, dignificar su trabajo y dotarlo de la flexibilidad necesaria para que puedan prestar un servicio de calidad y dar una atención tima a los pacientes.",701,0,0,impulsar reforma condiciones trabajo retributiva desarrollo profesional empleado sistema sanitario público objetivo adaptar él nuevo marco social dignificar trabajo dotar él flexibilidad necesario poder prestar servicio calidad dar atención timo paciente
