Text,Code,libertad_personal_score,libertad_economica_score,text_processed
"Durant molts anys el catalanisme polític ha treballat en aquesta direcció, col·laborant de manera lleial amb Espanya, contribuint a la seva governabilitat i estabilitat, i donant suport als principals reptes que l’Estat espanyol tenia plantejats.",301,0,0,durant  molts anys catalanisme polític treballat aquesta direcceír collaborant manera lleial amb espanya contribuint seir governabilitat i estabilitat i donant suport als principals rept lestat espanyol tenia plantejats
"Des de l’elaboració mateixa de la Constitució espanyola de 1978 fins a la incorporació d’Espanya a la Unió Europea i a l’euro, passant pel manteniment de la solidaritat entre territoris o la garantia de l’estabilitat del seus governs (tant del PSOE com del PP), el catalanisme polític ha estat un exemple de compromís i responsabilitat, amb l’esperança del benefici comú que suposava jugar a favor de la construcció d’una Espanya moderna, democràtica i integrada a Europa.",301,0,0,des lelaboraceír mateixa constituceír espanyola fins incorporaceír despanya unir europea i leuro passant pel manteniment solidaritat territoris garantia lestabilitat seus governs tant psoe com pp catalanisme polític estat exemple compromís i responsabilitat amb lesperán benefici comú suposava jugar favor construcceír duna espanya moderno democrtico i integrado europa
No hi ha dubte que durant anys aquesta política va obtenir els seus resultats.,301,0,0,no hi dubte durant anys aquesta político ir obtenir el seus resultats
"L’autogovern de Catalunya va créixer i es va consolidar,",301,0,0,lautogovern catalunya ir créixer i ir consolidar
"i Espanya va integrar-se plenament a Europa i a la Unió Europea, amb tot el que això comporta.",108,0,0,i espanya ir integrar él plenament europa i unir europea amb tot aix comportar
"Tanmateix, en els darrers anys han estat múltiples i evidents els fets que demostren una clara voluntat d’involució per part de l’Estat espanyol.",301,0,0,tanmateix el darrers anys estat múltiple i evidents el fets demostrir claro voluntat dinvoluceír per part lestat espanyol
El Govern amb majoria absoluta del PP entre els anys 2000 i 2004 en fou una primera mostra inequívoca.,305.1,0,0,govern amb majoria absoluto pp el anys i fou primero mostra inequívoco
"Posteriorment, les contínues traves al procés d’elaboració de l’Estatut d’Autonomia de Catalunya de 2006 van reafirmar aquesta evidència.",301,0,0,posteriorment contínu traves procés delaboraceír lestatut dautonomio catalunya ir reafirmar aquesta evidncio
"L’Estatut de 2006, que va néixer amb la voluntat de renovar la relació de Catalunya amb Espanya, va ser objecte d’atacs i retallades, amb diferents graus d’intensitat, per part dels dos grans partits estatals.",301,0,0,lestatut ir néixer amb voluntat renovar relaceír catalunya amb espanya ir ser objecte datacs i retallad amb diferent graus dintensitat per part dels dos gran partits estatals
"Com a conseqüència, amb un clar menyspreu per la voluntat del poble de Catalunya, que va aprovar-lo amb el suport de tres quartes parts dels votants, i malgrat el suport majoritari de les Corts espanyoles, l’any 2010 una sentència del Tribunal Constitucional, basant-se en els recursos interposats pel PP i pel Defensor del Pueblo, va amputar les parts fonamentals de l’Estatut.",301,0,0,com conseqüncia amb clar menyspreu per voluntat poble catalunya ir aprovar él amb suport tres quart parts dels votant i malgrat suport majoritari corts espanyol lany sentncia tribunal constitucional basantse el recurso interposats pel pp i pel defensor pueblo ir amputar parts fonamentals lestatut
