Text,Code,libertad_personal_score,libertad_economica_score,text_processed
"Respecte a la transparència i el bon govern, la Llei 19/2013, de 9 de desembre, de transparència, accés a la informació pública i bon govern, on l’Estat no permet que la Generalitat pugui decidir lliurement la informació que subministra a la ciutadania, també regula el dret d’accés a la informació pública amb caràcter general, sovint de forma limitadora, i a més imposa el règim concret d’infraccions i sancions en matèria de bon govern.",301,0,0,respecte transparncia i bon govern llei desembre transparncia accés informació pública i bon govern on lestat no permet generalitat pugui decidir lliurement informaceír subministro ciutadania també regular dret daccés informaceír público amb carcter general sovint formar limitadoro i més impós rgim concret dinfraccions i sancions matrio bon govern
"Respecte als governs locals, la Llei 27/2013, de 27 de desembre, de racionalització i sostenibilitat de l’Administració local.",301,0,0,respectar al governs locals llei desembre racionalitzaceír i sostenibilitat ladministraceír local
"L’Estat vulnera l’autonomia municipal i envaeix competències de la Generalitat en matèria de règim local, organització territorial, funció pública, autoorganització i règim jurídic de les administracions públiques catalanes, alhora que vulnera el preceptes de l’EAC relatius al Govern local i els principis de suficiència de recursos i lleialtat institucional.",301,0,0,lestat vulnerar lautonomia municipal i envaeix competnci generalitat matrio rgim local organitzaceír territorial funceír pública autoorganitzaceír i rgim jurídic administracions públiques catalán alhoro vulnerar precept leac relatius govern local i el principi suficincia recurso i lleialtat institucional
"El segon conjunt de compromisos s’orienta a trobar vies d’acord amb l’Estat espanyol per a la construcció del nou estat propi a Catalunya, de manera que el procés transitori sigui tan breu i satisfactori com sigui possible per a ambdues parts.",301,0,0,segon conjunt compromiso sorientar trobar vi dacord amb lestat espanyol per construcceír nou estat propi catalunya manera procés transitori sigui tanto breu i satisfactori com sigui possible per ambdues parts
"Impulsarem el reforç i/o la creació de les estructures administratives necessàries per tal de desenvolupar totes les noves funcions que Catalunya ha de desenvolupar com a nou Estat, incloent-hi totes aquelles que exigeix la Unió Europea.",301,0,0,impulsarem refor io creaceír estructur administrativ necessries per tal desenvolupar tot nov funcions catalunya desenvolupar com nou estat incloenthi tot aquell exigeix unir europea
"Gestionarem els traspassos de mitjans personals entre l’Administració General de l’Estat a Catalunya i l’Administració del nou estat, complint amb el principi de continuïtat dels serveis públics, és a dir, sense perjudici de la continuïtat, la regularitat i la qualitat del conjunt de serveis públics que es presten a la ciutadania.",504,-1,-1,gestionaremir  el traspasso mitjan personals ladministraceír general lestat catalunya i ladministraceír nou estat complint amb principi continutat dels serveis públics é dir sense perjudici continutat regularitat i qualitat conjunt serveis públics prestir ciutadania
Elaborarem el marc normatiu que declari l’adscripció voluntària a l’Administració pública de Catalunya de tot el personal públic al servei de l’Administració General de l’Estat espanyol.,301,0,0,elaborarem marcir normatiu declari ladscripceír voluntria ladministraceír público catalunya tot personal públic servei ladministraceír general lestat espanyol
Proposarem un acord de col·laboració a l’Estat espanyol per facilitar la successió d'administracions a Catalunya.,301,0,0,proposarem acord collaboraceír lestat espanyol per facilitar successió dadministracions catalunya
El món local,H,0,0,món local
Els ajuntaments són una peça bàsica en la gestió de l’estat del benestar per la seva proximitat i la seva agilitat en la resposta a les demandes i necessitats que planteja la ciutadania.,504,-1,-1,el ajuntaments són pea bsico gesteír lestat benestar per seva proximitat i seva agilitat respostar demandes i necessitats plantejar ciutadania
"Des del Govern de l’Estat s’ha aprofitat la greu crisi econòmica per intervenir en els ajuntaments i en els governs de les comunitats autònomes, fent recaure sobre ells més pressió en la reducció del dèficit sense tenir en compte que presten els serveis més bàsics.",301,0,0,des govern lestat sha aprofitat greu crisi econmico per intervenir el ajuntaments i el governs comunitats autnom fent recaure ells més pressió reducceír dficit sense tenir compte prestir el serveis més bsic
"La greu situació econòmica derivada de la crisi ha estat utilitzada pel Govern de l’Estat per recentralitzar, i la prova d’això és que, mentre que l’Administració autonòmica i la local han reduït la seva despesa de forma clara i contundent, l’Administració de l’Estat l’ha incrementada.",301,0,0,greu situaceír econmico derivado crisi estat utilitzado pel govern lestat per recentralitzar i prova daix és mentre ladministraceír autonmico i local redut seva despés forma claro i contundent ladministraceír lestat lha incrementada
"A aquest fet s’hi ha sumat que el finançament de les hisendes locals és el tema sempre pendent de resoldre, tant en moments de bonança econòmica com en moments de crisi.",301,0,0,aquest fet shi sumat finanament hisend locals és tema sempre pendent resoldre tant moments bonana econmico com moments crisi
"Per tot això, i mentre Catalunya no hagi constituït plenament el seu estat:Exigirem la derogació de la Llei de reforma i sostenibilitat de l’Administració local (LRSAL).",301,0,0,per tot aix i mentrar catalunya no hagi constitut plenament seu estatexigirem derogaceír llei reforma i sostenibilitat ladministraceír local lrsal
Aquesta llei limita l’autonomia local i és una clara mostra del desconeixement de la realitat local.,301,0,0,aquesta llei limitar lautonomia local i és claro mostra desconeixement realitat local
Es va fer d’esquenes al món local i ha estat recorreguda al Tribunal Constitucional per més de 850 municipis de Catalunya.,301,0,0,ir fer desquenes món local i estat recorregudo tribunal constitucional per més municipis catalunya
Reclamarem la millora del finançament local i la recuperació de la seva autonomia local.,301,0,0,reclamarem millora finanament local i recuperaceír seva autonomia local
