Text,Code,libertad_personal_score,libertad_economica_score,text_processed
"Cuando ambos progenitores disfruten de forma corresponsable de todas sus semanas iniciales, cada uno de ellos dispondrá de un bonus de corresponsabilidad de 2 semanas más, hasta un total de 36 semanas entre ambos.",504,-1,-1,ambos progenitor disfrutir forma corresponsable todo semana inicial cada disponer bonus corresponsabilidad semana total semana ambos
Facilitaremos a nuestros autónomos y empresas que sus trabajadores concilien.,701,0,0,facilitarer autónomo empresa trabajador concilien
Bonificaremos el 100% de las cotizaciones empresariales durante una incapacidad temporal por causas relacionadas con el embarazo o parto y durante el disfrute de los permisos por maternidad y paternidad.,504,-1,-1,bonificarer cotización empresarial incapacidad temporal causa relacionado embarazo parto disfrutar permiso maternidad paternidad
Apoyaremos a las mujeres que se reincorporen al trabajo tras la maternidad.,504,-1,-1,apoyarer mujer reincorporar trabajo tras maternidad
Bonificaremos con 100 euros/mes (1.200 euros/ano) durante 2 años las cotizaciones sociales de las trabajadoras que se reincorporen a su trabajo o sean contratadas en otro después de su permiso de maternidad.,504,-1,-1,bonificarer eurosm eurosano año cotización social trabajador reincorporar trabajo contratado después permiso maternidad
Flexibilizaremos las reducciones de la jornada de trabajo por cuidado de hijos o familiares para facilitar la conciliación.,504,-1,-1,flexibilizarer reducción jornado trabajo cuidado hijo familiar facilitar conciliación
Permitiremos acumular estas reducciones en jornadas completas y bonificaremos al 100% las cuotas de los trabajadores contratados para cubrir la jornada reducida.,504,-1,-1,permitirer acumular reducción jornada completa bonificarer cuota trabajador contratado cubrir jornada reducido
Estableceremos una bolsa de horas para asuntos propios para todos los trabajadores.,701,0,0,establecerer bolso hora asunto propio trabajador
Los trabajadores que lo deseen podrán convertir sus días de vacaciones en su equivalente en horas para atender asuntos propios.,701,0,0,trabajador deseir poder convertir día vacación equivalente hora atender asunto propio
Fomentaremos el teletrabajo para favorecer la conciliación.,701,0,0,fomentaremos teletrabajo favorecer conciliación
Estableceremos el derecho de todos los trabajadores con responsabilidades familiares al trabajo a distancia siempre que la naturaleza de la actividad y el trabajo lo permita.,701,0,0,establecerer derecho trabajador responsabilidad familiar trabajo distanciar siempre naturaleza actividad trabajo permitir
"98. Crearemos una Oficina Nacional de Adopciones para mejorar y agilizar los procesos de adopción, tanto nacionales como internacionales.",504,-1,-1,crearer oficina nacional adopción mejorar agilizar proceso adopción nacional internacional
Esta Oficina centralizará la coordinación con las CCAA y gestionará una red de información de menores que puedan ser adoptados por familias en todo el territorio nacional.,504,-1,-1,oficina centralizar coordinación ccaa gestionar red información menor poder ser adoptar familia territorio nacional
99. Aprobaremos una ley de Gestación Subrogada altruista y garantista para que las mujeres que no pueden concebir y las familias LGTBI puedan cumplir su sueño de formar una familia.,604,1,0,aprobarer ley gestación subrogado altruista garantisto mujer no poder concebir familia lgtbi poder cumplir sueño formar familia
"Nuestro modelo, similar al de Canadá y Reino Unido, garantizará los derechos de todas las personas intervinientes en el proceso, en especial los de las mujeres gestantes y los de los menores nacidos mediante esta técnica de reproducción asistida.",604,1,0,modelo similar canadá reino unido garantizar derechos todo persona intervinient proceso especial mujer gestant menor nacido mediante técnico reproducción asistido
2. Acabar con la discriminación y la violencia para construir una sociedad más justa,H,0,0,acabar discriminación violencia construir sociedad justo
100. Aprobaremos una ley Orgánica de igualdad de Trato y no Discriminación para transponer adecuadamente la normativa de la Unión Europea y ofrecer protección a todas las víctimas de discriminación.,503,1,-1,aprobarer ley orgánico igualdad tratar no discriminación transponer adecuadamente normativo unión europea ofrecer protección todo víctima discriminación
Reconoceremos el derecho a la igualdad de trato y a la no discriminación por cualquier condición o circunstancia personal o social.,503,1,-1,reconocerer derecho igualdad tratar no discriminación cualquiera condición circunstancia personal social
"Combatiremos la intolerancia y los discursos de odio, incluidos los que se propagan por las redes sociales, siguiendo las recomendaciones de organismos internacionales.",503,1,-1,combatirer intolerancia discurso odio incluido propacer red social seguir recomendación organismo internacional
101. Avanzaremos hacia la igualdad efectiva de mujeres y hombres en el ámbito laboral para luchar contra la brecha salarial.,503,1,-1,avanzar hacia igualdad efectivo mujer hombr ámbito laboral luchar brecha salarial
"En ese sentido, incidiremos en los siguientes objetivos: Impedir la discriminación por razón de sexo en el acceso al empleo y la promoción profesional,",503,1,-1,incidir siguiente objetivo impedir discriminación razón sexo acceso empleo promoción profesional
teniendo en cuenta la situación de las mujeres pertenecientes a grupos vulnerables,503,1,-1,contar situación mujer perteneciente grupo vulnerable
"y promoviendo, entre otras medidas, el use del 'curriculum neutro' en los procesos selectivos de las empresas.",503,1,-1,promover medida use curriculum neutro proceso selectivo empresa
"Fomentar la transparencia salarial en las empresas, incentivando la publicación de estadísticas salariales desglosadas por sexo en sus memorias de cuentas anuales y, en el caso de las cotizadas, también en su página web.",503,1,-1,fomentar transparencia salarial empresa incentivar publicación estadística salarial desglosada sexo memoria cuenta anual caso cotizado página web
"Promover una mayor presencia de mujeres en puestos visibles de responsabilidad, garantizando la presencia equilibrada de mujeres y hombres en las Administraciones Publicas",503,1,-1,promover mayor presencia mujer puesto visible responsabilidad garantizar presencia equilibrado mujer hombr administración publica
y fomentando la presencia de mujeres en los consejos de administración de las empresas.,503,1,-1,fomentar presencia mujer consejo administración empresa
102. Garantizaremos el cumplimiento del Pacto de Estado contra la Violencia Machista.,503,1,-1,garantizaremos cumplimiento pacto violencia machista
Garantizaremos el cumplimiento de los compromisos alcanzados por España con la adhesión a la CEDAW.,503,1,-1,garantizaremos cumplimiento compromiso alcanzado españa adhesión cedaw
Estableceremos controles rigurosos y mecanismos de evaluación para garantizar que todos los fondos que se destinan a luchar contra la violencia machista son utilizados para tal fin y tienen resultados.,503,1,-1,establecerer control riguroso mecanismo evaluación garantizar fondo destinar luchar violencia machista utilizado tal fin resultado
"103. Propondremos una ley para la prevención, asistencia y protección de la mujer frente a la violencia sexual.",503,1,-1,propondrer ley prevención asistencia protección mujer frente violencia sexual
Cumpliremos las obligaciones contraídas por España con la firma del Convenio de Estambul.,503,1,-1,cumplirer obligación contraído españa firma convenio estambul
"Ampliaremos las competencias de los Juzgados de Violencia sobre la Mujer para que juzguen todos los delitos que supongan violencia machista, entre las que se incluyen los de violencia sexual.",503,1,-1,ampliar competencia juzgado violencia mujer juzguir delito suponer violencia machista incluir violencia sexual
104. Promoveremos una nueva ley de igualdad real para el colectivo LGTBI.,503,1,-1,promoveremos nuevo ley igualdad real colectivo lgtbi
"Queremos acabar con cualquier discriminación por razón de su identidad, orientación o condición sexual.",503,1,-1,querer acabar cualquiera discriminación razón identidad orientación condición sexual
"Facilitaremos el acceso a un alojamiento transitorio a las personas LGTBI, especialmente los jóvenes, que se ven forzados a irse de su casa por el rechazo familiar a su orientación sexual.",503,1,-1,facilitarer acceso alojamiento transitorio persona lgtbi especialmente joven ver forzado ir él casa rechazo familiar orientación sexual
Atenderemos las necesidades específicas de las personas mayores LGTBI.,503,1,-1,atenderemo necesidad específico persona mayor lgtbi
105. Presentaremos una ley para erradicar la violencia contra la Infancia que proteja la integridad física y moral de los niños.,503,1,-1,presentar ley erradicar violencia infancia protejar integridad físico moral niño
Armonizaremos los sistemas de protección de la infancia de las CCAA.,503,1,-1,armonizaremos sistema protección infancia ccao
Modificaremos el Código Penal para retrasar la prescripción de los delitos de agresiones y abusos sexuales que sufran los menores de edad para asegurar que no queden impunes.,605.1,-1,0,modificar código penal retrasar prescripción delito agresión abuso sexual sufrir menor edad asegurar no quedar impún
106. Impulsaremos la igualdad del pueblo gitano en España promoviendo la mejora de la Estrategia Nacional de Inclusión Social de la Población Gitana.,503,1,-1,impulsar igualdad pueblo gitano españa promover mejor estrategia nacional inclusión social población gitán
"Ofreceremos un marco que garantice la igualdad de trato y de oportunidades de la población gitana, con una especial referencia a la situación de las mujeres gitanas.",503,1,-1,ofrecerar marco garantizar igualdad tratar oportunidad población gitán especial referencia situación mujer gitana
Una sanidad pública de calidad que garantice la igualdad,H,0,0,sanidad público calidad garantice igualdad
1. Garantizaremos la igualdad en el acceso a la Sanidad de todos los españoles en todo el territorio nacional,H,0,0,garantizaremos igualdad acceso sanidad español territorio nacional
107. Estableceremos una Tarjeta Sanitaria Única para que todos los españoles reciban los mismos servicios y prestaciones en todo el territorio nacional.,302,0,0,establecerer tarjeta sanitario único español recibir mismo servicio prestación territorio nacional
"Con Ciudadanos, todos los españoles podrán ser atendidos en igualdad de condiciones en cualquier parte del territorio.",302,0,0,ciudadano español poder ser atender igualdad condición cualquiera parte territorio
Diseñaremos una Cartera Común de Servicios del Sistema Nacional de Salud igual para todos los ciudadanos.,302,0,0,diseñaremos cartera común servicio sistema nacional salud igual ciudadano
108. Completaremos la receta electrónica y el historial clínico digital unificado en todas las CCAA.,504,-1,-1,completarer receta electrónico historial clínico digital unificado todo ccaa
Queremos que los ciudadanos puedan acceder a los medicamentos en igualdad de condiciones y que cualquier profesional del Sistema Nacional de Salud en cualquier Lugar de España pueda tener acceso al historial médico del paciente.,504,-1,-1,querer ciudadano poder acceder medicamento igualdad condición cualquiera profesional sistema nacional salud cualquiera lugar españa poder tener acceso historial médico paciente
109. Implantaremos un Calendario Único de Vacunación en toda España.,504,-1,-1,implantarer calendario único vacunación todo españa
Concienciaremos a todas las familias de los beneficios de las vacunas.,504,-1,-1,concienciarer todo familia beneficio vacuno
"Potenciaremos la educación sanitaria, evitando la proliferación de grupos no vacunados, en especial entre la población infantil.",504,-1,-1,potenciarer educación sanitario evitar proliferación grupo no vacunado especial población infantil
110. El copago no será una barrera para que los dependientes y grupos vulnerables puedan acceder a sus medicamentos.,504,-1,-1,copago no barrerar dependiente grupo vulnerable poder acceder medicamento
Eliminaremos el copago para los dependientes severos y grandes dependientes.,504,-1,-1,eliminarar copago dependiente severo grande dependient
Crearemos un Fondo de Garantía de Medicamentos para asegurar que ninguna persona se vea privada de sus fármacos por carecer de los recursos necesarios.,504,-1,-1,crearer fondo garantir medicamento asegurar ninguno persona vea privado fármaco carecer recurso necesario
Fomentaremos la compra centralizada de medicamentos para reducir costes e impulsaremos convenios a tal efecto entre las CCAA.,303,0,0,fomentaremos compra centralizado medicamento reducir coste impulsarer convenio tal efecto ccaa
111. Mejoraremos el tratamiento de las enfermedades poco frecuentes aumentando el Fondo de Cohesión Sanitaria y facilitando la movilidad a los centros de referencia.,504,-1,-1,mejorar tratamiento enfermedad frecuente aumentar fondo cohesión sanitario facilitar movilidad centro referencia
"Potenciaremos la colaboración entre los actuales Centros, Servicios y Unidades de Referencia (CSUR) y aumentaremos su número para cubrir las 21 patologías designadas por la Unión Europea.",504,-1,-1,potenciarer colaboración actual centro servicio unidad referencia csur aumentarer número cubrir patología designado unión europea
112. Aprobaremos nuestra ley de Derechos y Garantías at Final de la Vida para garantizar el derecho de todos los ciudadanos a recibir cuidados paliativos y morir sin dolor en toda España.,604,1,0,aprobarer ley derechos garantía at final vida garantizar derecho ciudadano recibir cuidado paliativo morir dolor todo españa
"Queremos garantizar el derecho a cuidados paliativos para todos los ciudadanos, vivan donde vivan, y mueran donde mueran: que se respeten las voluntades recogidas en sus testamentos vitales y que se evite el sufrimiento en caso de enfermedad no tratable con consecuencia irreversible de muerte o en fase terminal.",604,1,0,querer garantizar derecho cuidado paliativo ciudadano vivar vivar morir morir respetir voluntad recogido testamento vital evitar sufrimiento caso enfermedad no tratable consecuencia irreversible muerte fase terminal
"113. Regularemos el derecho a la eutanasia con control y garantías para que las personas que padezcan situaciones degenerativas e incurables puedan elegir Libre, voluntaria y dignamente el final de su vida.",604,1,0,regular derecho eutanasia control garantía persona padezcar situación degenerativo incurable poder elegir libre voluntario dignamente final vido
"Despenalizaremos esta práctica para los profesionales sanitarios que participen de la misma, garantizando en todo caso el respeto a su derecho a la libertad de conciencia.",604,1,0,despenalizarer práctico profesional sanitario participar mismo garantizar caso respetar derecho libertad concienciar
"2. Mas transparencia, innovación y gestión profesional para acabar con las listas de espera",H,0,0,mas transparencia innovación gestión profesional acabar lista esperar
114. Crearemos un Portal de Transparencia del Sistema Nacional de Salud para mejorar la calidad de los servicios sanitarios.,504,-1,-1,crearer portal transparencia sistema nacional salud mejorar calidad servicio sanitario
Este Portal permitirá evaluar y comparar la gestión y resultados de los centros sanitarios en el conjunto del territorio nacional para poder garantizar la igualdad y mejorar la eficiencia en los servicios.,504,-1,-1,portal permitir evaluar comparar gestión resultado centro sanitario conjunto territorio nacional poder garantizar igualdad mejorar eficiencia servicio
"Implantaremos las últimas tecnologías, incluyendo el use de Big Data, para mejorar la gestión de nuestra Sanidad.",504,-1,-1,implantarer último tecnología incluir use big datar mejorar gestión sanidad
115. Crearemos un Centro Nacional de Protonterapia para poner a España en la vanguardia mundial de la lucha contra el cáncer.,504,-1,-1,crearer centro nacional protonterapio poner españa vanguardia mundial luchar cáncer
Convertiremos la investigación biosanitaria en una actividad fundamental de los centros sanitarios: promoveremos la captación de talento investigador y el desarrollo de carreras científicas de los profesionales sanitarios.,411,0,1,convertirer investigación biosanitario actividad fundamental centro sanitario promoverer captación talento investigador desarrollo carrera científico profesional sanitario
"Lideraremos el avance hacia una medicina genómica, personalizada y de precisión.",504,-1,-1,liderarer avanzar hacia medicina genómico personalizado precisión
"116. Acabaremos con la precariedad, el abuso de la temporalidad e interinidad de los profesionales sanitarios.",701,0,0,acabar precariedad abuso temporalidad interinidad profesional sanitario
Estableceremos un nuevo baremo nacional de méritos y capacidades que facilite la cobertura inmediata de plazas vacantes en cualquier punto del país y mejore la movilidad de nuestros profesionales sanitarios.,504,-1,-1,establecerer nuevo baremo nacional mérito capacidad facilitar cobertura inmediato plaza vacante cualquiera punto país mejore movilidad profesional sanitario
Reduciremos la carga asistencial que padecen nuestros profesionales de enfermería y aumentaremos progresivamente su número para aproximarnos a la media de la Unión Europea.,504,-1,-1,reducirar carga asistencial padecer profesional enfermeer aumentarer progresivamente número aproximarno medio unión europea
117. Despolitizaremos la Sanidad para que esto Liderada y gestionada por los mejores profesionales.,504,-1,-1,despolitizaremo sanidad liderado gestionado mejor profesional
"Acabaremos can los ""dedazos"" para que la gestión sanitaria esté siempre en manos de profesionales seleccionados en convocatorias públicas por su mérito y capacidad, no por su afinidad política.",304,0,0,acabarer cir dedazo gestión sanitario siempre mano profesional seleccionado convocatoria público mérito capacidad no afinidad político
3. Reforzaremos la prevención y la salud pública para mejorar la calidad de vida de todos los españoles,H,0,0,reforzarer prevención salud público mejorar calidad vida español
118. Convertiremos la prevención y la salud pública en los ejes centrales de nuestra Sanidad.,504,-1,-1,convertirer prevención salud público eje central sanidad
"Para ello impulsaremos, entre otras, las siguientes medidas: Aprobaremos una nueva Estrategia Nacional de Nutrición, Actividad Física y Prevención de la Obesidad, con atención especial a la población infantil.",504,-1,-1,él impulsar siguiente medida aprobarer nuevo estrategia nacional nutrición actividad físico prevención obesidad atención especial población infantil
Incorporaremos la educación nutricional en todas las escuelas y promoveremos una alimentación saludable entre nuestros jóvenes.,504,-1,-1,incorporarer educación nutricional todo escuela promover alimentación saludable joven
Dentista gratis hasta los 16 años en toda España.,504,-1,-1,dentista gratis año todo españa
Instauraremos un Servicio de Salud Bucodental público para que todos los menores de 16 años tengan las mismas prestaciones bucodentales en todo el territorio nacional.,504,-1,-1,instauraremos servicio salud bucodental público menor año mismo prestación bucodental territorio nacional
Propondremos una ley nacional de prevención y atención integral en materia de drogas y adicciones.,504,-1,-1,proponer ley nacional prevención atención integral materia droga adicción
Garantizaremos una atención adecuada en toda España para la plena recuperación y reinserción social de las personas afectadas por adicciones.,504,-1,-1,garantizar atención adecuado todo españa pleno recuperación reinserción social persona afectado adicción
"Actuaremos para reducir la prevalencia del juego entre los más jóvenes y vulnerables, limitando la publicidad de juegos y apuestas can los mismos criterios que can el tabaco y el alcohol.",403,0,1,actuar reducir prevalencia juego joven vulnerable limitar publicidad juego apuesto can mismo criterio can tabaco alcohol
Aprobaremos una ley de derechos de las personas con trastornos mentales para acabar con la estigmatización que sufren.,503,1,-1,aprobarer ley derechos persona trastorno mental acabar estigmatización sufrir
