Text,Code,libertad_personal_score,libertad_economica_score,text_processed
"Los libros no estan en  librerías porque no se venden, y no se venden porque no están en librerías",502,0,0,libro no estar librería no vender no vender no librería
El estado puede facilitar el acceso de la gente a bienes culturales tan dificiles de producir y tan ligados sin embargo el patrimonio de la comunidad y contribuir Así mismo al estímulo de la creatividad y la inteligencia ejercitadas,502,0,0,poder facilitar acceso gente bién cultural tanto dificil producir tanto ligado embargo patrimonio comunidad contribuir así mismo estímulo creatividad inteligencia ejercitada
"Nos proponemos iniciar esta tarea facilitando la existencia en una primera etapa de una librería en el centro de San José en la cual deberá estar a la venta todo el que se dice en Costa Rica y pensamos por ello en un local de la Plaza de la cultura, que el Banco Central puede rentar a bajo costo.",502,0,0,proponer iniciar tarea facilitar existencia primero etapa libreer centro san josé deber venta decir costa rico pensar él local plazar cultura banco central poder rentar bajo costo
Esta librería puede ser el primer paso de un sistema de distribución del libro y la música nacionales en el país y en el extranjero.,502,0,0,libreer poder ser primero paso sistema distribución libro música nacional país extranjero
Apoyar la iniciativa artística,502,0,0,apoyar iniciativa artístico
Las personas que se dedican a las Bellas Artes disponen por lo general de pocos recursos económicos.,502,0,0,persona dedicar bello art disponer general poco recurso económico
"Muchas actividades —como los montajes teatrales y de danza, la escultura, el video y el cine— exigen inversiones desproporcionadas a sus ingresos y espacios adecuados de representación",502,0,0,mucho actividad montaj teatral danza esculturo video cine exigir inversión desproporcionado ingreso espacio adecuado representación
Nos proponemos aliviar esta dificultad mediante las siguientes políticas.,502,0,0,proponer aliviar dificultad mediante siguiente política
Fondo de garantia para el artista.,502,0,0,fondo garantiar artista
Este fondo servirá para sustituir las garantías reales que hoy exige el SBN y consislira en una garantia de hasta un SO% de los préstamos destinados a obras de interes artistico de productores independientes y de pocos recursos,502,0,0,fondo servir sustituir garantía real hoy exigir sbn consislira garantiar ser préstamo destinado obra inter artistico productor independiente poco recurso
Habrá un comité administrador con potestad para disponer del fondo,502,0,0,comité administrador potestad disponer fondo
"Continuar con las producciones concertadas, que con buen éxito ha iniciado este gobierno",502,0,0,continuar producción concertado buen éxito iniciado gobierno
Las producciones concertadas consisten en la colaboración entre productores artisticos independientes y el Ministerio de Cultura. Juventud y Deportes o instituciones adscritas a él,502,0,0,producción concertado consistar colaboración productor artistico independiente ministerio cultura juventud deporte institución adscrito
"Divulgar y promover la música costarricense por medio de la Orquesta Sinfónica Nacional, las Bandas y otros medios.",502,0,0,divulgar promover música costarricense medio orquesta sinfónico nacional banda medio
Este programa se propone estimular la divulgación de la obra de compositores Nacionales y una mayor participación de los solistas Nacionales,502,0,0,programa proponer estimular divulgación obra compositor nacional mayor participación solista nacional
El incremento de la creatividad costarricense en este campo exige ya un cambio de políticas para honrar el talento de autores inéditos o pocos divulgados y acostumbrar al público a la música nacional.,502,0,0,incremento creatividad costarricense campo exigir cambio política honrar talento autor inédito poco divulgado acostumbrar público música nacional
Dentro del Reglamento de la OSN se incluirá como objetivo divulgar la música de autores Costarricenses.,502,0,0,dentro reglamento osn incluir objetivo divulgar música autor costarricense
Facilitar el uso y la instalación de espacios del estado en beneficio de los productores artísticos independientes y de la comunidad a la cual se dirijan,502,0,0,facilitar uso instalación espacio beneficio productor artístico independiente comunidad dirijar
