Text,Code,libertad_personal_score,libertad_economica_score,text_processed
"LA CORRUPCIÓN DAÑA LA CONFIANZA EN LAS INSTITUCIONES Y EN LA PROPIA DEMOCRACIA. LA LEY Y LA JUSTICIA DEBEN SER CONTUNDENTES PARA GARANTIZAR QUE `QUIEN LA HACE, LA PAGA´",H,0,0,corrupción daño confianza institución propio democracia ley justicia deber ser contundente garantizar hacer paga
6  En esta legislatura se ha hecho un importante esfuerzo para garantizar que quien traiciona la confianza de los ciudadanos asuma su responsabilidad ante los Tribunales y le sea aplicado todo el peso de la Ley.,304,0,0,legislatura hecho importante esfuerzo garantizar traiciona confianzar ciudadano asumir responsabilidad tribunal aplicado peso ley
"Se han tipificado nuevos delitos, como el de financiación ilegal de los partidos políticos, y se han ampliado las condenas.",304,0,0,tipificado nuevo delito financiación ilegal partido político ampliado condena
Queremos seguir profundizando enérgicamente en las reformas legislativas para que la corrupción deje de ser una preocupación de los españoles.,304,0,0,querer seguir profundizar enérgicamente reforma legislativo corrupción dejar ser preocupación español
7  Es necesario seguir mejorando la especialización de determinados juzgados en los delitos económicos y relacionados con la corrupción para asegurar que se cuentan con todas las herramientas posibles para detectar y juzgar al corrupto.,304,0,0,necesario seguir mejorar especialización determinado juzgado delito económico relacionado corrupción asegurar contar todo herramienta posible detectar juzgar corrupto
8  Crearemos más canales para la denuncia de casos de corrupción y adoptaremos medidas para proteger a aquellos cuya información haya sido relevante para destapar actividades ilícitas en el ámbito de la Administración.,304,0,0,crearer canal denunciar caso corrupción adoptarer medida proteger aquel cuyo información ser relevante destapar actividad ilícito ámbito administración
EL MEJOR ANTÍDOTO CONTRA LA CORRUPCIÓN ES LA TRANSPARENCIA EN CADA EURO QUE SE GASTA Y EL REFUERZO EN LOS MECANISMOS DE CONTROL,H,0,0,mejor antídoto corrupción transparencia cada euro gastar refuerzo mecanismo control
"9  El compromiso de la próxima legislatura es seguir desarrollando en profundidad la Ley de Transparencia, la primera de nuestra democracia, para culminar el cambio en la cultura de lo público y la política.",202.1,0,0,compromiso próximo legislatura seguir desarrollar profundidad ley transparencia primero democracia culminar cambio cultura público político
"10  Abriremos nuevas posibilidades de acceso y nuevos canales de participación en el Portal de la Transparencia, reforzando su capacidad como mecanismo para favorecer el control y la cercanía con los ciudadanos.",202.4,1,0,abrir nuevo posibilidad acceso nuevo canal participación portal transparencia reforzar capacidad mecanismo favorecer control cercanía ciudadano
11  Regularemos la actuación de los lobbies y pondremos en marcha un registro de lobbies o grupos de interés para identificar a todas aquellas personas físicas o jurídicas que desarrollan este tipo de actividades.,202.1,0,0,regular actuación lobbi poner marcha registro lobbi grupo interés identificar todo aquel persona físico jurídico desarrollar tipo actividad
"12  Impulsaremos una mayor vinculación del otorgamiento de indultos a la política penal y penitenciaria del Gobierno, acompañándola de una rendición periódica de cuentas en relación a los indultos otorgados.",202.1,0,0,impulsar mayor vinculación otorgamiento indulto política penal penitenciario gobierno acompañándolo rendición periódico cuenta relación indulto otorgado
13  Impulsaremos las reformas precisas para asegurar la comunicación de los resultados de los Plenos municipales a través de Internet.,202.1,0,0,impulsarer reforma preciso asegurar comunicación resultado pleno municipal través internet
"14  Fomentaremos la formación de los empleados públicos que participan en procesos de licitación pública en materia de ética, transparencia pública y prevención de la corrupción.",304,0,0,fomentarar formación empleado público participar proceso licitación público materia ético transparencia público prevención corrupción
Impulsaremos la formación en transparencia.,202.1,0,0,impulsar formación transparencia
"15  Seguiremos potenciando el papel de la Oficina de Conflicto de Intereses, en particular, en el control sobre los Altos Cargos, en función de los nuevos requisitos fijados en la Ley de Transparencia y el Estatuto del Alto Cargo.",202.1,0,0,seguir potenciar papel oficín conflicto interés particular control alto cargo función nuevo requisito fijado ley transparencia estatuto alto cargo
"16  Ampliaremos los registros de publicidad activa del Portal de la Transparencia, especialmente en relación a las subvenciones de otros ámbitos administrativos.",202.1,0,0,ampliar registro publicidad activo portal transparencia especialmente relación subvención ámbito administrativo
17  Reforzaremos el control las subvenciones públicas para garantizar la eficiencia en el gasto de los recursos públicos.,303,0,0,reforzarer control subvención público garantizar eficiencia gasto recurso público
"18  Para garantizar el conocimiento del destino de cada euro gastado, avanzaremos en la accesibilidad de la información de la ejecución presupuestaria con un mayor grado de detalle y en un formato reutilizable.",303,0,0,garantizar conocimiento destinar cada euro gastado avanzaremos accesibilidad información ejecución presupuestario mayor grado detalle formato reutilizable
UNIDAD DE ESPAÑA Y CONSTITUCIÓN: LA REFORMA INSTITUCIONAL,H,0,0,unidad españa constitución reforma institucional
"En la próxima legislatura, la Constitución españo-la cumplirá 40 años.",203,0,0,próximo legislatura constitución español cumplir año
Habrá sido el periodo más próspero de nuestra historia gracias al sistema de derechos y libertades que nuestra Carta Magna consagra.,203,0,0,ser periodo próspero historia gracias sistema derechos libertades carta magna consagro
Somos una democracia madura y con-solidada porque juntos pusimos a España y a los españoles por encima de las diferencias políticas y creamos el marco común de convivencia del que hoy disfrutamos.,606.1,-1,0,democracia maduro consolidado junto poner españa español encima diferencia política crear marco común convivencia hoy disfrutar
Debemos sentir legítimo orgu-llo por lo que hemos conseguido juntos.,606.1,-1,0,deber sentir legítimo orgullo conseguido junto
Espa-ña es hoy una gran nación porque hemos sabido construir unidad a partir de nuestras diferencias.,601.1,0,0,españa hoy gran nación sabido construir unidad partir diferencia
