Text,Code,libertad_personal_score,libertad_economica_score,text_processed
Gerencia pública.,H,0,0,gerencia público
"En primera instancia y siguiendo los lineamientos del Programa de Renovación de la Administración Pública, se continuará con el fortalecimiento institucional de las entidades que formulan y ejecutan políticas a nivel nacional, departamental y municipal.",303,0,0,primero instancia seguir lineamiento programa renovación administración público continuar fortalecimiento institucional entidad formular ejecutar política nivel nacional departamental municipal
"En particular, para el tema de competitividad se trabajará en el desarrollo y fortalecimiento de las habilidades, competencias y conocimientos de funcionarios públicos y en el mejoramiento de los sistemas de información con los que cuentan las entidades públicas para el desarrollo de sus procesos organizacionales y para la toma de decisiones.",303,0,0,particular tema competitividad trabajar desarrollo fortalecimiento habilidad competencia conocimiento funcionario público mejoramiento sistema información contar entidad público desarrollo proceso organizacional tomar decisión
"De acuerdo con los compromisos adquiridos en convenios internacionales y Tratados de Libre Comercio, se fortalecerán y adaptarán instituciones como el Ministerio de Comercio, Industria y Turismo, el Ministerio de Agricultura y Desarrollo Rural, la Superintendencia de Industria y Comercio, el Departamento de Impuestos y Aduana Nacionales (DIAN), el Instituto Nacional de Vigilancia de Medicamentos y Alimentos (Invima), el Instituto Colombiano Agropecuario (ICA), y Proexport, entre otras.",303,0,0,acuerdo compromiso adquirido convenio internacional tratado libre comercio fortalecer adaptar institución ministerio comercio industrio turismo ministerio agricultura desarrollo rural superintendencia industria comercio departamento impuesto aduán nacional diar instituto nacional vigilancia medicamento alimento invimo instituto colombiano agropecuario ica proexport
"Así mismo, para orientar hacia el logro de resultados la gestión pública asociada con la competitividad del país, se incorporarán dentro del esquema de seguimiento a los resultados de gestión del Gobierno, metas, objetivos, estrategias e indicadores de competitividad en cada uno de los sectores y factores que tienen incidencia determinante en la materia.",303,0,0,así mismo orientar hacia logro resultado gestión público asociado competitividad país incorporar dentro esquema seguimiento resultado gestión gobierno meta objetivo estrategia indicador competitividad cada sector factor incidencia determinante materio
"Estos indicadores permitirán hacer seguimiento a la gestión realizada, a los resultados alcanzados bajo esa gestión y al impacto generado.",303,0,0,indicador permitir hacer seguimiento gestión realizado resultado alcanzado bajo gestión impacto generado
"El esquema de seguimiento estará so-portado en su totalidad en los sistemas de información de las entidades públicas y en el Sistema de Gestión para la Gobernabilidad (Sigob) de forma tal que se facilite, por medio de la transparencia y la visibilidad, el control de los diferentes grupos de interés a la gestión del Gobierno Nacional.",303,0,0,esquema seguimiento soportado totalidad sistema información entidad público sistema gestión gobernabilidad sigob formar tal facilite medio transparencia visibilidad control diferente grupo interés gestión gobierno nacional
Sistema Nacional de Competitividad.,H,0,0,sistema nacional competitividad
"Con el propósito de corregir los cuellos de botella en la gerencia de los factores prioritarios en la competitividad en los ámbitos nacional y regional, el Gobierno Nacional, por medio del Conpes 3439 y el Decreto 2828 de 2006, creó el Sistema Administrativo Nacional de Competitividad y determinó las funciones de la Comisión Nacional de Competitividad como entidad de coordinación interinstitucional en la formulación y ejecución de políticas así como de su evaluación y seguimiento.",410,0,1,propósito corregir cuello botellar gerencia factor prioritario competitividad ámbito nacional regional gobierno nacional medio conpes decreto crear sistema administrativo nacional competitividad determinar función comisión nacional competitividad entidad coordinación interinstitucional formulación ejecución política así evaluación seguimiento
Comisiones Regionales de Competitividad.,H,0,0,comisión regional competitividad
