Text,Code,libertad_personal_score,libertad_economica_score,text_processed
"Tentativa: no procederá la reducción de las penas del art. 44 (tres primeros párrafos) en caso de los siguientes delitos: art. 79 y 80 (Ho-micidios), 119 y 124 (Abusos Sexuales), 125, 125 bis, 128 y 130 (corrupción y prostitución de Menores, pornografía con menores, rapto), 140, 141, 142, 142 bis, 144 tercero, 144 cuar-to, 145, 145 bis, 145 ter, 146 (delitos contra la libertad individual), 165, 166 y 167 (robos ca-lificados).",605.1,-1,0,tentativo no proceder reducción pena art tres primero párrafo caso siguiente delito art homicidio abuso sexual bis corrupción prostitución menor pornografía menor rapto bis tercero cuarto bis ter delito libertad individual robo calificado
"Antecedentes legislativos: Código Penal de Wyoming (para todos los delitos), Código Aduanero Argentino (delito de Contrabando), Código Penal de California (respecto del Ho-micidio intencional).",605.1,-1,0,antecedente legislativo código penal wyoming delito código aduanero argentino delito contrabando código penal california respecto homicidio intencional
B) Incorporación del art. 108 bis al Código Penal: Delito de puesta en peligro de menores (Child Endangerment).,605.1,-1,0,b incorporación art bis código penal delito puesto peligro menor child endangerment
Convertiremos en delito autónomo el poner a menores en peligro por falta de supervi-sión por parte de los padres (“child endan-germent” del sistema USA).,605.1,-1,0,convertirer delito autónomo poner menor peligro faltar supervisión parte padr child endangerment sistema usar
El menor debe ir a la escuela obligatoria-mente.,506,0,0,menor deber ir escuela obligatoriamente
"El padre, madre o tutor que los deje sin este derecho a la educación o los explo-te en actividades callejeras debe responder ante la Justicia.",605.1,-1,0,padre madre tutor dejar derecho educación explotar actividad callejero deber responder justicia
"Utilizar, adecuadamente, la Convención de los Derechos del Niño, que actualmente sólo se esgrime para dejar me-nores delincuentes libres, sin preocuparse el Estado del futuro de los niños para el mo-mento en que ya no lo serán.",605.1,-1,0,utilizar adecuadamente convención derechos niño actualmente sólo esgrimir dejar menor delincuente libre preocupar él futuro niño momento no
"Este delito, tipificado en California (y en la ma-yoría de las jurisdicciones estatales de Estados Unidos) pena, específicamente, a los padres o guardadores o a quien tenga menores a su cuidado solamente por ponerlos en peligro de causarles daño físico o mental.",605.1,-1,0,delito tipificado california mayoría jurisdicción estatal unido pena específicamente padre guardador menor cuidado solamente ponerlo peligro causarl daño físico mental
Se diferencia en-tre delito grave o correccional dependiendo de que las circunstancias fuesen o no de las que ló-gicamente puedan o no causar daño.,605.1,-1,0,diferenciar delito grave correccional depender circunstancia no lógicamente poder no causar daño
"No inclu-yen los casos de abuso intencional de menores de ningún tipo, casos que están contemplados aparte con mayores penas.",605.1,-1,0,no incluir caso abuso intencional menor ninguno tipo caso contemplado aparte mayor pena
