Text,Code,libertad_personal_score,libertad_economica_score,text_processed
"Finalmente, el cuarto eje, consiste en una política de fomento clara y eficaz.",402,0,1,finalmente cuarto eje consistir político fomento claro eficaz
Hoy día hay 8 ministerios que tienen programas vinculados a las PYMES.,402,0,1,hoy día ministerio programa vinculado pyme
"Se creará un Consejo Nacional PYME que dependerá del nuevo Ministerio del Emprendimiento y la Innovación, que tendrá como tarea coordinar todos los programas hoy existentes,",402,0,1,crear consejo nacional pyme depender nuevo ministerio emprendimiento innovación tareo coordinar programa hoy existente
"con el objetivo de evitar duplicaciones, facilitar el acceso y fomentar el desarrollo de las pequeñas empresas.",402,0,1,objetivo evitar duplicación facilitar acceso fomentar desarrollo pequeño empresa
"Trabajaremos con agilidad para combatir la competencia desleal,",402,0,1,trabajaremos agilidad combatir competencia desleal
"crearemos un portal de acceso para informar sobre las oportunidades de negocios tanto públicas como privadas,",402,0,1,crearer portal acceso informar oportunidad negocio público privado
y facilitaremos el acceso a Chilecompra.,402,0,1,facilitarer acceso chilecompra
"Para terminar, daremos prioridad a las exportaciones PYME con el apoyo de PROCHILE",402,0,1,terminar daremos prioridad exportación pyme apoyo prochile
y tendremos una política macroeconómica que promueva su competitividad.,402,0,1,política macroeconómico promuevo competitividad
DESARROLLO CIENTÍFICO Y TECNOLÓGICO,,0,0,desarrollo científico tecnológico
"La innovación científica y tecnológica es fundamental para alcanzar el desarrollo,",411,0,1,innovación científico tecnológico fundamental alcanzar desarrollo
pero desgraciadamente en estas materias el país se ha quedado atrás.,411,0,1,desgraciadamente materia país quedado atrás
"Durante el Gobierno del Presidente Lagos se contrajo la promesa de subir el monto de inversión en Ciencia y Tecnología desde el 0,7% del PIB a 1,2%.",411,0,1,gobierno presidente lagos contraer promés subir monto inversión ciencia tecnología pib
"No obstante durante el año 2008, el monto destinado al sector se mantenía en torno al 0,7%.",411,0,1,no obstante año monto destinado sector mantener torno
Esta es otra importante meta incumplida.,411,0,1,importante meta incumplido
Para competir exitosamente en el mundo moderno debemos agregar valor a nuestros productos de exportación.,411,0,1,competir exitosamente mundo moderno deber agregar valor producto exportación
Pero para hacerlo en forma competitiva y aprovechando nuestras ventajas comparativas debemos desarrollar la ciencia e introducir tecnologías más eficientes.,411,0,1,hacer él forma competitivo aprovechar ventaja comparativo deber desarrollar ciencia introducir tecnología eficiente
