Text,Code,libertad_personal_score,libertad_economica_score,text_processed
"que articule, supervise y oriente técnicamente la oferta de intervención dirigida a la infancia y adolescencia en materia de prevención del delito y la violencia.",605.1,-1,0,articular supervise oriente técnicamente oferto intervención dirigido infancia adolescencia materio prevención delito violencio
"Ampliaremos la oferta del Programa 24 Horas para casos de alta complejidad, aumentando su cobertura a todas las capitales regionales y grupos de comunas donde se identifique la necesidad de contar con una intervención especializada dirigidas a niños, niñas, adolescentes y sus familias que presenten un alto riesgo de comportamiento infractor.",605.1,-1,0,ampliar oferta programa hora caso alto complejidad aumentar cobertura todo capital regional grupo común identifique necesidad contar intervención especializado dirigido niño niña adolescente familia presentar alto riesgo comportamiento infractor
Plan de capacitación en habilidades parentales.,411,0,1,plan capacitación habilidad parental
"Apoyaremos a las familias en la formación de los niños, niñas y adolescentes, implementando un plan de capacitación del personal o funcionarios que están en directo contacto con ellos (trabajadores de consultorios, escuelas, jardines infantiles y servicios sociales y de bienestar municipal),",411,0,1,apoyarer familia formación niño niña adolescente implementar plan capacitación personal funcionario directo contacto trabajador consultorio escuela jardines infantil servicio social bienestar municipal
"para que acompañen y difundan formas prácticas para abordar de mejor forma este proceso, prestando especial interés en la disminución de factores de riesgo de conductas transgresoras.",605.1,-1,0,acompañar difundar forma práctico abordar mejor formo proceso prestar especial interés disminución factor riesgo conducta transgresora
Evaluación de impacto en seguridad.,202.1,0,0,evaluación impacto seguridad
"Implementaremos un Modelo Nacional de Evaluación de Impacto en Seguridad Pública,",202.1,0,0,implementarer modelo nacional evaluación impacto seguridad público
"que defina los estándares y medidas de mitigación adecuadas al que deberán someterse los proyectos de construcción de viviendas e infraestructura urbana, así como de servicios públicos y privados.",411,0,1,defín estándar medida mitigación adecuado deber someter él proyecto construcción vivienda infraestructura urbano así servicio público privado
GESTIÓN LOCAL EN MATERIA DE SEGURIDAD,605.1,-1,0,gestión local materia seguridad
La comuna y el barrio son los espacios propicios para implementar las estrategias de prevención.,605.1,-1,0,comuna barrio espacio propicio implementar estrategia prevención
Es por esto que:,605.1,-1,0,
"Dotaremos de mayor acompañamiento técnico y financiero a nuestros 345 municipios con el objetivo de lograr que cada comuna cuente con sus respectivos Consejos y Planes de Seguridad Pública,",605.1,-1,0,dotar mayor acompañamiento técnico financiero municipio objetivo lograr cada comuna contar respectivo consejo plan seguridad público
pero además para que puedan llevar a cabo los objetivos propuestos en el Plan y conseguir los resultados esperados por la comunidad.,605.1,-1,0,además poder llevar cabo objetivo propuesto plar conseguir resultado esperado comunidad
Reforzaremos la presencia de representantes de la sociedad civil al interior de los Consejos Comunales de Seguridad Pública.,605.1,-1,0,reforzarer presencia representante sociedad civil interior consejo comunal seguridad público
Actualmente sólo están representados por dos miembros del Consejo de la Sociedad Civil (COSOC).,605.1,-1,0,actualmente sólo representado dos miembro consejo sociedad civil cosoc
"Por tanto, y para garantizar la efectiva participación de la ciudadanía, incorporaremos a los Consejos a actores vinculados directamente con los territorios tales como: organizaciones territoriales y funcionales, instituciones comunales como establecimientos educacionales, centros de salud, ONG, entre otras agrupaciones locales.",606.2,1,0,garantizar efectivo participación ciudadanía incorporarer consejo actor vinculado directamente territorio tal organización territorial funcional institución comunal establecimiento educacional centro salud ong agrupación local
"Del mismo modo, aumentaremos las exigencias de transparencia y difusión de información para que la población tenga un mejor conocimiento de los avances y resultados de los planes de seguridad.",202.1,0,0,mismo modo aumentar exigencia transparencia difusión información población mejor conocimiento avanz resultado plan seguridad
"Dotaremos a los Consejos Comunales de mayor poder de fiscalización, de modo tal que sean capaces de exigir el cumplimiento de los compromisos adquiridos en los planes y la readecuación de estrategias en caso de no observar avances significativos.",605.1,-1,0,dotar consejo comunal mayor poder fiscalización modo tal capaz exigir cumplimiento compromiso adquirido plan readecuación estrategia caso no observar avance significativo
"Se exigirá a los organismos involucrados en el control y prevención del delito (Carabineros, PDI, Ministerio Público, oficinas de seguridad municipal) implementar más y mejores mecanismos de rendición de cuentas, con la finalidad de facilitar la transparencia y acceso a la información.",202.1,0,0,exigir organismo involucrado control prevención delito carabineros pdi ministerio público oficina seguridad municipal implementar mejor mecanismo rendición cuenta finalidad facilitar transparencia acceso información
Extensión efectiva del Centro Estratégico de Análisis del Delito (CEAD) a nivel regional.,605.1,-1,0,extensión efectivo centro estratégico análisis delito cead nivel regional
Se fortalecerá la asistencia técnica a los municipios desde las Intendencias.,411,0,1,fortalecer asistencia técnico municipio intendencia
"Cada comuna podrá recibir información geo-referenciada (mapas) de los principales delitos e infracciones que le afectan, para contribuir a la focalización de los Planes Comunales de Seguridad Pública.",605.1,-1,0,cada comuna poder recibir información georeferenciado mapa principal delito infracción afectar contribuir focalización plan comunal seguridad público
Creación de un fondo de mejoramiento de la gestión municipal en seguridad.,605.1,-1,0,creación fondo mejoramiento gestión municipal seguridad
"Se pondrá a disposición de los municipios un fondo destinado a la implementación de proyectos en materia de seguridad, tales como:",605.1,-1,0,poner disposición municipio fondo destinado implementación proyecto materio seguridad tal
Proyectos de inversión de tecnologías en seguridad.,605.1,-1,0,proyecto inversión tecnología seguridad
Proyectos de recuperación de espacios públicos,501,0,0,proyecto recuperación espacio público
Proyectos que complementen la atención de niños/as y adolescentes en la prevención de conductas asociadas al delito,706,0,0,proyecto complementir atención niñosa adolescente prevención conducta asociado delito
Estudios de pre-inversión.,411,0,1,estudio preinversión
Recursos para la conformación de equipos técnicos destinados a tareas concretas.,411,0,1,recurso conformación equipo técnico destinado tarea concreto
Evaluaciones para medir los resultados de los proyectos.,202.1,0,0,evaluación medir resultado proyecto
Fortaleceremos el Fondo Nacional de Seguridad Pública y el financiamiento de los Fondos Nacionales de Desarrollo destinados a seguridad pública.,605.1,-1,0,fortalecerer fondo nacional seguridad público financiamiento fondo nacional desarrollo destinado seguridad público
Actualmente estos fondos financian una amplia variedad de iniciativas ciudadanas ligadas a la prevención situacional y psicosocial.,606.1,-1,0,actualmente fondo financiar amplio variedad iniciativa ciudadano ligado prevención situacional psicosocial
"Estos instrumentos han demostrado que la sociedad civil cuenta con la capacidad e interés de desarrollar valiosas iniciativas en ámbitos de prevención comunitaria, violencia escolar, reinserción social, mejoramiento de espacios públicos, entre otras.",606.1,-1,0,instrumento demostrado sociedad civil contar capacidad interés desarrollar valioso iniciativa ámbito prevención comunitario violencia escolar reinserción social mejoramiento espacio público
"Por esta razón, promoveremos aumentar los recursos para que organizaciones comunitarias, universidades y ONG puedan desarrollar iniciativas novedosas en tales ámbitos,",606.2,1,0,razón promoverar aumentar recurso organización comunitario universidades ong poder desarrollar iniciativa novedoso tal ámbito
promoviendo la replicabilidad de las buenas iniciativas y su promoción mediante un banco de buenas prácticas.,606.1,-1,0,promover replicabilidad buena iniciativa promoción mediante banco buena práctica
Política de Estado para intervenir íntegramente los barrios críticos.,504,-1,-1,políticar intervenir íntegramente barrio crítico
"Los barrios vulnerados, comúnmente llamados barrios críticos, son aquellos sectores donde es posible encontrar una serie de derechos sociales no cubiertos y, al mismo tiempo, un deterioro urbano que afecta significativamente la calidad de vida de sus habitantes, además de presentar formas avanzadas de criminalidad organizada que producen graves problemas de violencia e inseguridad.",504,-1,-1,barrio vulnerado comúnmente llamado barrio crítico aquel sector posible encontrar serie derechos social no cubierto mismo tiempo deterioro urbano afectar significativamente calidad vido habitante además presentar forma avanzado criminalidad organizado producir grave problema violencio inseguridad
"Según los especialistas, habría entre 30 y 40 barrios que reúnen estas condiciones,",504,-1,-1,según especialista barrio reúnir condición
"requiriendo de una gran inversión pública y privada multisectorial y multidimensional enfocada en mejorar la infraestructura urbana, las viviendas, los servicios y el transporte.",411,0,1,requerir gran inversión público privado multisectorial multidimensional enfocado mejorar infraestructura urbano vivienda servicio transporte
"En estos sectores también se requiere diseñar una estrategia específica de reinserción y medidas innovadoras de recomposición del tejido y la cohesión social, incluyendo, para ello, estrategias policiales inspiradas en experiencias exitosas en este tipo de entornos.",504,-1,-1,sector requerir diseñar estrategia específico reinserción medida innovadora recomposición tejido cohesión social incluir él estrategia policial inspirada experiencia exitoso tipo entorno
48. REFORMA Y MODERNIZACIÓN DEL ESTADO,H,0,0,reforma modernización
Chile requiere un nuevo Estado para una nueva economía.,403,0,1,chile requerir nuevo nuevo economía
"El modelo de un Estado subsidiario, que han defendido los Chicago Boys, está obsoleto",403,0,1,modelo subsidiario defendido chicago boys obsoleto
y hoy se necesita avanzar hacia un Estado más activo y con iniciativa estratégica para contribuir al desarrollo de Chile.,403,0,1,hoy necesitar avanzar hacia activo iniciativa estratégico contribuir desarrollo chile
"Sin embargo, ello exige un esfuerzo sistemático para superar la miopía estratégica,",303,0,0,embargo él exigir esfuerzo sistemático superar miopía estratégico
"la ineficiencia,",303,0,0,ineficiencia
el burocratismo,303,0,0,burocratismo
y el excesivo centralismo del propio Estado.,202.1,0,0,excesivo centralismo propio
"Para crecer más,",410,0,1,crecer
"con beneficios para todos los chilenos y chilenas,",503,1,-1,beneficio chileno chileno
"para todas nuestras regiones,",301,0,0,todo región
"para todas nuestras familias y empresas,",403,0,1,todo familia empresa
necesitamos mejorías sustantivas en la calidad del Estado y de los servicios públicos.,202.1,0,0,necesitar mejoría sustantiva calidad servicio público
"Necesitamos un Estado más eficiente,",303,0,0,necesitar eficiente
descentralizado,301,0,0,descentralizado
y transparente.,202.1,0,0,transparente
"Nos jugaremos para que la ciudadanía perciba en nuestra gestión avances nítidos en la construcción de un gobierno abierto,",202.1,0,0,jugar ciudadanía percibir gestión avance nítido construcción gobierno abierto
"apoyado en la digitalización,",411,0,1,apoyar digitalización
"con mayor cercanía a las necesidades de la ciudadanía,",202.1,0,0,mayor cercanía necesidad ciudadanir
con cada vez más servicios en línea y que estimula la participación.,202.1,0,0,cada vez servicio líneo estimulo participación
PROPUESTAS,H,0,0,propuesta
"El Estado chileno debe recuperar su capacidad de planificación estratégica que supere el período de un gobierno,",404,0,1,chileno deber recuperar capacidad planificación estratégico superar período gobierno
"tal como lo hacen Australia, Nueva Zelanda y Finlandia.",404,0,1,tal hacer australia nuevo zelanda finlandio
"Por ello, impulsaremos mecanismos y desarrollo de capacidades para elaborar estrategias de tipo nacional y regional, incluyendo políticas de largo plazo, horizontales y sectoriales.",404,0,1,él impulsar mecanismo desarrollo capacidad elaborar estrategia tipo nacional regional incluir política largo plazo horizontal sectorial
"Este esfuerzo debe basarse en el diálogo y la participación de la sociedad civil y el sector privado, apuntando a forjar alianzas público-privadas de largo aliento.",403,0,1,esfuerzo deber basar él diálogo participación sociedad civil sector privado apuntar forjar alianza públicoprivada largo aliento
"Cada gobierno, por cierto, puede actualizar estas estrategias y formular planes de corto o mediano plazo distintos.",404,0,1,cada gobierno cierto poder actualizar estrategia formular plan corto mediano plazo distinto
"Pero el horizonte común, más allá del gobierno de turno, debe ser el de garantizar el desarrollo sostenible, amparado en derechos sociales universales y en la capacidad de innovación, creación y empuje de cada uno de los nosotros.",416.2,0,-1,horizonte común allá gobierno turno deber ser garantizar desarrollo sostenible amparado derecho social universal capacidad innovación creación empuje cada
"Impulsaremos la descentralización del Estado, fortaleciendo el rol de los gobiernos regionales.",301,0,0,impulsar descentralización fortalecer rol gobierno regional
"Lo haremos de forma planificada, cuidando especialmente que los gobiernos regionales desarrollen plenamente sus capacidades técnicas y sociales.",404,0,1,hacer forma planificado cuidar especialmente gobierno regional desarrollar plenamente capacidad técnico social
"En efecto, el proceso de descentralización no se reduce a la elección de las autoridades regionales.",301,0,0,efecto proceso descentralización no reducir elección autoridad regional
"Se requiere de gobiernos regionales fuertes y eficientes, con capacidad de planificación y de ejecución, con capacidad de diálogo y articulación con las fuerzas de la ciudadanía.",404,0,1,requerir gobierno regional fuerte eficiente capacidad planificación ejecución capacidad diálogo articulación fuerzas ciudadanía
"Los gobiernos regionales también deben ser probos, transparentes y abiertos a la comunidad.",202.1,0,0,gobierno regional deber ser probo transparente abierto comunidad
"Se impulsará la digitalización del Estado desde Arica a Punta Arenas,",411,0,1,impulsar digitalización arico puntar arena
utilizando intensivamente la infraestructura de banda ancha que desplegaremos.,411,0,1,utilizar intensivamente infraestructura bando ancho desplegaremo
"El propósito es incrementar la eficiencia, la transparencia, la coordinación intersectorial y territorial del sector público, profundizando y ampliando una política de Datos y Gobierno Abierto El propósito es también modernizar a las industrias proveedoras de bienes y servicios que atienden al sector público.",202.1,0,0,propósito incrementar eficiencia transparencia coordinación intersectorial territorial sector público profundizar ampliar político dato gobierno abierto propósito modernizar industria proveedora bién servicio atender sector público
"En términos generales, debe considerarse que la digitalización del sector público es una nueva herramienta de política de desarrollo productivo.",411,0,1,término general deber considerar él digitalización sector público nuevo herramienta político desarrollo productivo
El sector público es un gran consumidor y productor de servicios.,403,0,1,sector público gran consumidor productor servicio
"Si acelera su desarrollo digital, acelerará la digitalización de las empresas chilenas -en particular de las Pymes-, ya que la mayoría de ella tiene algún tipo de relación con el Estado.",411,0,1,si acelerar desarrollo digital acelerar digitalización empresa chileno particular pyme mayoría alguno tipo relación
Se impulsará un Estado eficiente y orientado al servicio de la ciudadanía.,303,0,0,impulsar eficiente orientado servicio ciudadanía
"Desarrollaremos mejoras sustanciales en la calidad y el acceso de los servicios públicos que el Estado entrega a los ciudadanos,",504,-1,-1,desarrollarer mejora sustancial calidad acceso servicio público entregar ciudadano
promoviendo la creación de ventanillas únicas de atención y el uso eficiente de los recursos involucrados.,411,0,1,promover creación ventanilla único atención uso eficiente recurso involucrado
"Para ello, haremos uso de las tecnologías digitales móviles y fijas disponibles,",411,0,1,él hacer uso tecnología digital móvil fijo disponible
"y desarrollaremos un plan de acceso local en donde, en colaboración con los municipios, generamos el acceso a los servicios públicos en cada localidad.",504,-1,-1,desarrollarer plan acceso local colaboración municipio generamo acceso servicio público cada localidad
"Junto a esto, crearemos una Unidad de Satisfacción Usuaria, la cual generará, ejecutará y coordinará una nueva política de atención e información ciudadana, monitoreando y sistematizando la información disponible en las OIRS.",202.1,0,0,junto crearer unidad satisfacción usuario generar ejecutar coordinar nuevo política atención información ciudadano monitorear sistematizar información disponible oirs
